over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,4,0,4,0,19,4.0,0.0,107.41465472004394,8.96657381615599,True,False,False
1,8,1,12,1,18,6.0,0.0,113.4271686075056,8.08695652173913,True,False,False
2,7,0,19,1,17,6.333333333333333,0.0,111.82789459840009,8.96657381615599,True,False,False
3,1,1,20,2,16,5.0,-0.5,103.15213114213581,8.08695652173913,True,False,False
4,11,0,31,2,15,6.2,-0.666666666666667,92.00209852198924,7.385416666666667,True,False,False
5,6,0,37,2,14,6.166666666666667,-0.36666666666666714,92.00209852198924,8.08695652173913,True,False,False
6,6,0,43,2,13,6.142857142857143,-0.666666666666667,92.00209852198924,7.385416666666667,False,True,False
7,4,0,47,2,12,5.875,1.5238095238095237,92.00209852198924,8.494413407821229,False,True,False
8,5,1,52,3,11,5.777777777777778,-0.541666666666667,100.82443272252466,6.89453125,False,True,False
9,4,0,56,3,10,5.6,-1.2777777777777777,102.13485267660137,8.494413407821229,False,True,False
10,3,0,59,3,9,5.363636363636363,-1.7666666666666666,102.13485267660137,6.89453125,False,True,False
11,10,0,69,3,8,5.75,-1.8636363636363633,102.13485267660137,8.0,False,True,False
12,8,0,77,3,7,5.923076923076923,-0.08333333333333304,102.13485267660137,6.89453125,False,True,False
13,5,1,82,4,6,5.857142857142857,1.0769230769230766,111.44368501548475,8.96657381615599,False,True,False
14,9,0,91,4,5,6.066666666666666,1.3095238095238102,107.9309769614294,6.89453125,False,True,False
15,8,1,99,5,4,6.1875,0.7666666666666666,100.8176210045893,8.96657381615599,False,False,True
16,4,1,103,6,3,6.0588235294117645,0.14583333333333304,105.08288539255307,7.385416666666667,False,False,True
17,14,0,117,6,2,6.5,-0.0588235294117645,114.32887354337505,8.494413407821229,False,False,True
18,7,0,124,6,1,6.526315789473684,1.166666666666666,114.32887354337505,7.385416666666667,False,False,True
19,6,1,130,7,0,6.5,1.3070175438596499,110.37057827227049,8.494413407821229,False,False,True
