over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,2,1,2,19,1.0,0.0,114.11116689039285,7.6,True,False,False
1,9,0,10,2,18,5.0,0.0,106.90299514301132,8.483870967741936,True,False,False
2,10,0,20,2,17,6.666666666666667,0.0,106.90299514301132,7.6,True,False,False
3,11,1,31,3,16,7.75,-1.0,113.45980561981641,7.434397163120567,True,False,False
4,2,1,33,4,15,6.6,1.75,121.38699449022319,7.6,True,False,False
5,6,0,39,4,14,6.5,0.06666666666666732,132.30984953349991,8.692759295499021,True,False,False
6,15,0,54,4,13,7.714285714285714,-1.166666666666667,132.30984953349991,9.782608695652174,False,True,False
7,11,0,65,4,12,8.125,-0.5476190476190474,132.30984953349991,8.692759295499021,False,True,False
8,2,1,67,5,11,7.444444444444445,2.541666666666666,118.23020701760515,7.434397163120567,False,True,False
9,2,0,69,5,10,6.9,1.3888888888888893,108.3221742796211,9.782608695652174,False,True,False
10,4,2,73,7,9,6.636363636363637,-2.4000000000000004,108.66037858997588,7.434397163120567,False,True,False
11,12,0,85,7,8,7.083333333333333,-5.469696969696971,108.82856444118366,9.782608695652174,False,True,False
12,8,0,93,7,7,7.153846153846154,-2.083333333333333,108.82856444118366,8.483870967741936,False,True,False
13,6,1,99,8,6,7.071428571428571,-0.1538461538461542,102.03955578130193,6.733333333333333,False,True,False
14,8,0,107,8,5,7.133333333333334,1.095238095238095,89.26623022367703,7.434397163120567,False,True,False
15,4,0,111,8,4,6.9375,-0.3000000000000007,89.26623022367703,8.692759295499021,False,False,True
16,8,1,119,9,3,7.0,-1.4375,82.46163982124916,9.782608695652174,False,False,True
17,2,1,121,10,2,6.722222222222222,-0.833333333333333,78.65699873896594,10.26086956521739,False,False,True
