over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,122.2719553609,7.707070707070707,True,False,False
1,2,1,4,1,18,2.0,0.0,123.0428126474768,8.2578125,True,False,False
2,12,0,16,1,17,5.333333333333333,0.0,126.25136065835687,9.831858407079647,True,False,False
3,7,0,23,1,16,5.75,-0.5,126.25136065835687,8.2578125,True,False,False
4,7,0,30,1,15,6.0,0.75,126.25136065835687,8.041055718475073,True,False,False
5,9,0,39,1,14,6.5,2.666666666666666,126.25136065835687,8.2578125,True,False,False
6,4,0,43,1,13,6.142857142857143,1.166666666666667,126.25136065835687,7.920473773265652,False,True,False
7,9,0,52,1,12,6.5,0.5238095238095237,126.25136065835687,9.831858407079647,False,True,False
8,6,0,58,1,11,6.444444444444445,0.833333333333333,126.25136065835687,7.920473773265652,False,True,False
9,2,1,60,2,10,6.0,-0.1111111111111116,127.77385995916926,9.089285714285714,False,True,False
10,3,0,63,2,9,5.7272727272727275,-0.833333333333333,127.70169289071221,7.920473773265652,False,True,False
11,13,0,76,2,8,6.333333333333333,-2.560606060606061,127.70169289071221,9.089285714285714,False,True,False
12,3,1,79,3,7,6.076923076923077,-0.833333333333333,127.70169289071221,7.920473773265652,False,True,False
13,5,0,84,3,6,6.0,-0.2435897435897436,132.52111526540307,8.2578125,False,True,False
14,13,0,97,3,5,6.466666666666667,0.5,132.52111526540307,8.041055718475073,False,True,False
15,11,1,108,4,4,6.75,0.033333333333333215,135.760404751502,9.089285714285714,False,False,True
16,18,0,126,4,3,7.411764705882353,2.416666666666666,141.3483435169378,8.041055718475073,False,False,True
17,16,0,142,4,2,7.888888888888889,6.088235294117647,141.3483435169378,9.831858407079647,False,False,True
18,11,0,153,4,1,8.052631578947368,6.611111111111111,141.3483435169378,9.089285714285714,False,False,True
