over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,129.5192630231454,9.558823529411764,True,False,False
1,3,0,9,0,18,4.5,0.0,129.5192630231454,7.189153439153439,True,False,False
2,7,1,16,1,17,5.333333333333333,0.0,133.84815790229254,9.558823529411764,True,False,False
3,15,0,31,1,16,7.75,-0.5,135.21207087833508,7.189153439153439,True,False,False
4,14,0,45,1,15,9.0,0.08333333333333393,135.21207087833508,8.666666666666666,True,False,False
5,10,0,55,1,14,9.166666666666666,2.5,135.21207087833508,7.434397163120567,True,False,False
6,12,1,67,2,13,9.571428571428571,3.833333333333334,135.21207087833508,9.013452914798206,False,True,False
7,3,0,70,2,12,8.75,1.9285714285714288,130.35789162363184,8.958333333333334,False,True,False
8,7,2,77,4,11,8.555555555555555,-0.9166666666666661,133.4690244047292,7.434397163120567,False,True,False
9,1,0,78,4,10,7.8,-2.7222222222222223,130.38480856160413,7.189153439153439,False,True,False
10,4,1,82,5,9,7.454545454545454,-5.133333333333333,133.74244014446134,8.958333333333334,False,True,False
11,2,1,84,6,8,7.0,-4.954545454545454,126.1728167853643,7.434397163120567,False,True,False
12,5,0,89,6,7,6.846153846153846,-5.666666666666666,119.03037352295857,8.958333333333334,False,True,False
13,7,0,96,6,6,6.857142857142857,-4.179487179487179,119.03037352295857,9.558823529411764,False,True,False
14,5,0,101,6,5,6.733333333333333,-2.69047619047619,119.03037352295857,8.958333333333334,False,True,False
15,13,0,114,6,4,7.125,-1.0666666666666664,119.03037352295857,7.189153439153439,False,False,True
16,6,0,120,6,3,7.0588235294117645,1.208333333333334,119.03037352295857,8.666666666666666,False,False,True
17,5,1,125,7,2,6.944444444444445,0.9411764705882355,113.21185006517449,7.434397163120567,False,False,True
18,5,1,130,8,1,6.842105263157895,0.5555555555555554,97.27932034811438,8.666666666666666,False,False,True
19,7,1,137,9,0,6.85,-2.5087719298245617,95.93143844824276,9.013452914798206,False,False,True
