over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,106.97192114770775,8.041055718475073,True,False,False
1,13,1,22,1,18,11.0,0.0,108.6062807651385,6.5476190476190474,True,False,False
2,9,0,31,1,17,10.333333333333334,0.0,106.80476998491704,8.041055718475073,True,False,False
3,8,0,39,1,16,9.75,-0.5,106.80476998491704,6.5476190476190474,True,False,False
4,5,1,44,2,15,8.8,-0.25,111.67730545973365,8.041055718475073,True,False,False
5,7,1,51,3,14,8.5,-1.9666666666666677,111.57845818960047,7.714285714285714,True,False,False
6,3,0,54,3,13,7.714285714285714,-2.833333333333333,110.90360059345474,7.634361233480176,False,True,False
7,16,0,70,3,12,8.75,-3.7142857142857144,110.90360059345474,7.714285714285714,False,True,False
8,4,0,74,3,11,8.222222222222221,-0.5833333333333339,110.90360059345474,7.634361233480176,False,True,False
9,4,0,78,3,10,7.8,-0.5555555555555545,110.90360059345474,7.714285714285714,False,True,False
10,15,0,93,3,9,8.454545454545455,0.20000000000000018,110.90360059345474,7.634361233480176,False,True,False
11,7,0,100,3,8,8.333333333333334,-0.7878787878787881,110.90360059345474,7.36180904522613,False,True,False
12,7,0,107,3,7,8.23076923076923,0.33333333333333215,110.90360059345474,7.476683937823834,False,True,False
13,13,1,120,4,6,8.571428571428571,1.4358974358974361,111.64523093567374,7.36180904522613,False,True,False
14,8,1,128,5,5,8.533333333333333,-0.07142857142857117,115.68627691326962,7.476683937823834,False,True,False
15,8,0,136,5,4,8.5,-0.1999999999999993,116.96516955984855,7.634361233480176,False,False,True
16,7,0,143,5,3,8.411764705882353,0.16666666666666607,116.96516955984855,6.5476190476190474,False,False,True
17,4,2,147,7,2,8.166666666666666,-1.2450980392156863,140.77388101036524,7.714285714285714,False,False,True
18,4,2,151,9,1,7.947368421052632,-2.833333333333333,112.85063148455092,6.5476190476190474,False,False,True
19,0,1,151,10,0,7.55,-4.947368421052632,66.14084507042253,8.041055718475073,False,False,True
