over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,0,1,0,1,19,0.0,0.0,132.56600281987446,7.98220640569395,True,False,False
1,8,0,8,1,18,4.0,0.0,138.6882992012995,9.20253164556962,True,False,False
2,6,1,14,2,17,4.666666666666667,0.0,138.6882992012995,7.98220640569395,True,False,False
3,10,1,24,3,16,6.0,-1.0,134.18884714731766,9.20253164556962,True,False,False
4,4,0,28,3,15,5.6,1.0,130.16377885912652,7.98220640569395,True,False,False
5,17,0,45,3,14,7.5,0.06666666666666732,130.16377885912652,7.016393442622951,True,False,False
6,9,0,54,3,13,7.714285714285714,2.333333333333334,130.16377885912652,7.98220640569395,False,True,False
7,9,0,63,3,12,7.875,2.2857142857142856,130.16377885912652,7.6469673405909795,False,True,False
8,9,0,72,3,11,8.0,3.791666666666666,130.16377885912652,7.016393442622951,False,True,False
9,3,1,75,4,10,7.5,1.0,130.16377885912652,7.823529411764706,False,True,False
10,5,0,80,4,9,7.2727272727272725,-1.0,127.51762371436415,8.417457305502847,False,True,False
11,7,0,87,4,8,7.25,-2.1060606060606055,127.51762371436415,7.823529411764706,False,True,False
12,6,0,93,4,7,7.153846153846154,-2.75,127.51762371436415,8.417457305502847,False,True,False
13,4,1,97,5,6,6.928571428571429,-1.1538461538461542,136.7937197928046,7.823529411764706,False,True,False
14,14,0,111,5,5,7.4,-1.7619047619047619,142.78437658765614,7.6469673405909795,False,True,False
15,9,0,120,5,4,7.5,0.09999999999999964,142.78437658765614,7.823529411764706,False,False,True
16,12,1,132,6,3,7.764705882352941,1.0,145.442109644296,9.20253164556962,False,False,True
17,19,0,151,6,2,8.38888888888889,3.401960784313725,140.49020849160127,8.417457305502847,False,False,True
18,13,0,164,6,1,8.631578947368421,4.444444444444445,140.49020849160127,9.20253164556962,False,False,True
19,3,2,167,8,0,8.35,5.535087719298245,125.22725317473636,8.417457305502847,False,False,True
