over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,130.35789162363184,7.687975646879757,True,False,False
1,18,0,27,0,18,13.5,0.0,130.35789162363184,8.96657381615599,True,False,False
2,23,0,50,0,17,16.666666666666668,0.0,130.35789162363184,7.687975646879757,True,False,False
3,9,1,59,1,16,14.75,0.0,142.4608166379768,9.444444444444445,True,False,False
4,8,1,67,2,15,13.4,1.4166666666666679,144.62065639882832,8.941176470588236,True,False,False
5,9,0,76,2,14,12.666666666666666,-1.0666666666666664,152.9718875502008,9.444444444444445,True,False,False
6,15,0,91,2,13,13.0,-5.0,152.9718875502008,9.457831325301205,False,True,False
7,11,0,102,2,12,12.75,-2.833333333333334,152.9718875502008,9.008333333333333,False,True,False
8,17,0,119,2,11,13.222222222222221,-1.083333333333334,152.9718875502008,8.941176470588236,False,True,False
9,22,0,141,2,10,14.1,1.1111111111111125,152.9718875502008,9.444444444444445,False,True,False
10,10,1,151,3,9,13.727272727272727,2.566666666666668,148.5450216891085,8.96657381615599,False,True,False
11,14,0,165,3,8,13.75,2.1060606060606055,139.48419920032944,9.008333333333333,False,True,False
12,5,0,170,3,7,13.076923076923077,1.083333333333334,139.48419920032944,7.687975646879757,False,True,False
13,12,0,182,3,6,13.0,-3.9102564102564106,139.48419920032944,9.008333333333333,False,True,False
14,3,1,185,4,5,12.333333333333334,-2.666666666666666,145.66732384738188,8.941176470588236,False,True,False
15,5,0,190,4,4,11.875,-6.166666666666667,148.8624315542054,8.96657381615599,False,False,True
16,20,0,210,4,3,12.352941176470589,-5.708333333333333,148.8624315542054,7.687975646879757,False,False,True
17,14,1,224,5,2,12.444444444444445,-3.519607843137255,148.8624315542054,8.96657381615599,False,False,True
18,7,0,231,5,1,12.157894736842104,0.05555555555555536,163.5756101001552,8.941176470588236,False,False,True
19,15,0,246,5,0,12.3,1.0087719298245617,163.5756101001552,9.008333333333333,False,False,True
