over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,119.45445185876676,7.292887029288703,True,False,False
1,9,0,15,0,18,7.5,0.0,119.45445185876676,7.708894878706199,True,False,False
2,7,0,22,0,17,7.333333333333333,0.0,119.45445185876676,7.292887029288703,True,False,False
3,14,0,36,0,16,9.0,0.0,119.45445185876676,7.708894878706199,True,False,False
4,8,0,44,0,15,8.8,1.0,119.45445185876676,8.417457305502847,True,False,False
5,11,0,55,0,14,9.166666666666666,0.8666666666666654,119.45445185876676,7.1947368421052635,True,False,False
6,12,1,67,1,13,9.571428571428571,1.833333333333334,123.7294792757835,8.417457305502847,False,True,False
7,5,0,72,1,12,9.0,0.26190476190476275,119.06688772396464,8.081632653061224,False,True,False
8,4,0,76,1,11,8.444444444444445,-0.16666666666666607,119.06688772396464,7.1947368421052635,False,True,False
9,12,0,88,1,10,8.8,-1.9444444444444446,119.06688772396464,8.081632653061224,False,True,False
10,7,0,95,1,9,8.636363636363637,-1.8000000000000007,119.06688772396464,7.1947368421052635,False,True,False
11,18,0,113,1,8,9.416666666666666,-0.9696969696969697,119.06688772396464,8.404682274247492,False,True,False
12,12,1,125,2,7,9.615384615384615,2.916666666666668,122.01732318133755,8.081632653061224,False,True,False
13,6,0,131,2,6,9.357142857142858,2.217948717948719,116.88621771709782,7.708894878706199,False,True,False
14,6,2,137,4,5,9.133333333333333,2.1428571428571423,112.61049200820052,8.417457305502847,False,True,False
15,5,1,142,5,4,8.875,-2.633333333333333,111.70389636422328,7.708894878706199,False,False,True
16,9,0,151,5,3,8.882352941176471,-4.708333333333333,114.62872387727879,8.417457305502847,False,False,True
17,6,1,157,6,2,8.722222222222221,-3.715686274509804,98.6413714737414,7.292887029288703,False,False,True
18,6,1,163,7,1,8.578947368421053,-3.0555555555555545,87.35042735042735,7.1947368421052635,False,False,True
19,5,2,168,9,0,8.4,-2.578947368421053,76.98005698005697,7.292887029288703,False,False,True
