over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,128.06943456614508,8.8,True,False,False
1,14,0,15,0,18,7.5,0.0,128.06943456614508,7.456310679611651,True,False,False
2,4,0,19,0,17,6.333333333333333,0.0,128.06943456614508,8.095890410958905,True,False,False
3,10,0,29,0,16,7.25,0.0,128.06943456614508,9.26865671641791,True,False,False
4,12,0,41,0,15,8.2,2.083333333333334,128.06943456614508,7.456310679611651,True,False,False
5,13,0,54,0,14,9.0,0.4666666666666668,128.06943456614508,8.095890410958905,True,False,False
6,5,0,59,0,13,8.428571428571429,2.666666666666666,128.06943456614508,8.564102564102564,False,True,False
7,14,0,73,0,12,9.125,1.5714285714285712,128.06943456614508,8.8,False,True,False
8,15,0,88,0,11,9.777777777777779,1.541666666666666,128.06943456614508,8.564102564102564,False,True,False
9,7,0,95,0,10,9.5,1.5555555555555554,128.06943456614508,8.095890410958905,False,True,False
10,5,0,100,0,9,9.090909090909092,2.5,128.06943456614508,9.26865671641791,False,True,False
11,6,0,106,0,8,8.833333333333334,-0.09090909090909172,128.06943456614508,8.764940239043824,False,True,False
12,5,2,111,2,7,8.538461538461538,-2.833333333333334,131.9433863664047,8.095890410958905,False,True,False
13,10,0,121,2,6,8.642857142857142,-4.205128205128205,136.9885021263191,9.26865671641791,False,True,False
14,9,0,130,2,5,8.666666666666666,-2.6428571428571423,136.9885021263191,8.564102564102564,False,True,False
15,8,1,138,3,4,8.625,-1.666666666666666,136.9885021263191,8.764940239043824,False,False,True
16,11,0,149,3,3,8.764705882352942,-0.125,137.1878835831856,7.456310679611651,False,False,True
17,9,1,158,4,2,8.777777777777779,0.06862745098039191,134.3096888862523,9.26865671641791,False,False,True
18,11,0,169,4,1,8.894736842105264,-0.44444444444444464,131.6188883459165,7.456310679611651,False,False,True
19,3,1,172,5,0,8.6,0.9385964912280702,138.91963448413213,8.8,False,False,True
