over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,133.33957150330323,9.020725388601036,True,False,False
1,14,0,15,0,18,7.5,0.0,133.33957150330323,9.012422360248447,True,False,False
2,17,1,32,1,17,10.666666666666666,0.0,133.33957150330323,9.020725388601036,True,False,False
3,13,0,45,1,16,11.25,-0.5,123.23992680358327,9.311418685121108,True,False,False
4,10,0,55,1,15,11.0,2.916666666666666,123.23992680358327,9.012422360248447,True,False,False
5,2,1,57,2,14,9.5,1.833333333333334,130.02580486092543,9.311418685121108,True,False,False
6,5,0,62,2,13,8.857142857142858,-1.666666666666666,133.5259371538636,8.263698630136986,False,True,False
7,10,0,72,2,12,9.0,-3.6904761904761907,133.5259371538636,8.01702786377709,False,True,False
8,3,0,75,2,11,8.333333333333334,-3.833333333333333,133.5259371538636,8.263698630136986,False,True,False
9,13,0,88,2,10,8.8,-2.333333333333334,133.5259371538636,8.727272727272727,False,True,False
10,10,0,98,2,9,8.909090909090908,-0.13333333333333464,133.5259371538636,8.263698630136986,False,True,False
11,7,0,105,2,8,8.75,-0.2424242424242422,133.5259371538636,8.161290322580646,False,True,False
12,13,0,118,2,7,9.076923076923077,1.25,133.5259371538636,9.012422360248447,False,True,False
13,12,0,130,2,6,9.285714285714286,0.9230769230769234,133.5259371538636,8.01702786377709,False,True,False
14,8,0,138,2,5,9.2,1.3809523809523796,133.5259371538636,9.020725388601036,False,True,False
15,10,0,148,2,4,9.25,1.8000000000000007,133.5259371538636,8.263698630136986,False,False,True
16,14,0,162,2,3,9.529411764705882,0.75,133.5259371538636,9.311418685121108,False,False,True
17,5,1,167,3,2,9.277777777777779,1.1372549019607838,126.3579107437415,8.161290322580646,False,False,True
18,13,0,180,3,1,9.473684210526315,-0.11111111111111249,117.73808562780735,8.01702786377709,False,False,True
