over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,13,0,13,0,19,13.0,0.0,129.47561187212472,7.708894878706199,True,False,False
1,12,0,25,0,18,12.5,0.0,129.47561187212472,7.292887029288703,True,False,False
2,8,0,33,0,17,11.0,0.0,129.47561187212472,7.708894878706199,True,False,False
3,10,1,43,1,16,10.75,0.0,135.84388846154266,7.292887029288703,True,False,False
4,6,0,49,1,15,9.8,-1.25,148.70375055286794,8.417457305502847,True,False,False
5,7,0,56,1,14,9.333333333333334,-2.3000000000000007,148.70375055286794,8.764940239043824,True,False,False
6,6,2,62,3,13,8.857142857142858,-2.166666666666667,142.87571011024414,8.417457305502847,False,True,False
7,13,0,75,3,12,9.375,-3.5238095238095246,137.0476696676203,8.764940239043824,False,True,False
8,5,1,80,4,11,8.88888888888889,-1.708333333333334,126.6188854025562,7.1947368421052635,False,True,False
9,4,1,84,5,10,8.4,-2.3888888888888893,111.69805381573603,8.081632653061224,False,True,False
10,18,0,102,5,9,9.272727272727273,-2.0666666666666673,114.66642228739003,7.1947368421052635,False,True,False
11,10,1,112,6,8,9.333333333333334,-1.2727272727272734,94.88399783698343,8.081632653061224,False,True,False
12,3,1,115,7,7,8.846153846153847,0.33333333333333215,70.95502901353966,8.764940239043824,False,True,False
13,2,1,117,8,6,8.357142857142858,0.4871794871794872,28.696126568466994,8.081632653061224,False,True,False
14,2,0,119,8,5,7.933333333333334,-4.857142857142858,15.384615384615385,8.764940239043824,False,True,False
15,1,0,120,8,4,7.5,-6.6,15.384615384615385,8.081632653061224,False,False,True
16,0,1,120,9,3,7.0588235294117645,-6.333333333333333,15.384615384615385,7.1947368421052635,False,False,True
