over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,127.07293611262828,7.961864406779661,True,False,False
1,3,0,9,0,18,4.5,0.0,127.07293611262828,8.365384615384615,True,False,False
2,0,1,9,1,17,3.0,0.0,129.7611623013852,7.961864406779661,True,False,False
3,3,0,12,1,16,3.0,-0.5,133.12897331455326,8.603674540682414,True,False,False
4,8,0,20,1,15,4.0,-1.5,133.12897331455326,7.382239382239383,True,False,False
5,8,0,28,1,14,4.666666666666667,-0.8333333333333335,133.12897331455326,8.365384615384615,True,False,False
6,10,0,38,1,13,5.428571428571429,1.666666666666666,133.12897331455326,8.444444444444445,False,True,False
7,12,0,50,1,12,6.25,3.2380952380952372,133.12897331455326,7.382239382239383,False,True,False
8,10,0,60,1,11,6.666666666666667,3.75,133.12897331455326,8.444444444444445,False,True,False
9,8,0,68,1,10,6.8,3.999999999999999,133.12897331455326,8.603674540682414,False,True,False
10,11,0,79,1,9,7.181818181818182,3.2,133.12897331455326,8.29746835443038,False,True,False
11,17,0,96,1,8,8.0,2.4848484848484844,133.12897331455326,8.365384615384615,False,True,False
12,6,1,102,2,7,7.846153846153846,4.0,129.1734683669558,7.382239382239383,False,True,False
13,11,0,113,2,6,8.071428571428571,2.987179487179488,126.19139521098413,8.444444444444445,False,True,False
