over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,137.9005051495081,8.666666666666666,True,False,False
1,5,0,10,0,18,5.0,0.0,137.9005051495081,7.189153439153439,True,False,False
2,12,0,22,0,17,7.333333333333333,0.0,137.9005051495081,9.558823529411764,True,False,False
3,12,1,34,1,16,8.5,0.0,132.91790693165976,7.189153439153439,True,False,False
4,11,0,45,1,15,9.0,0.6666666666666661,131.66186761547272,7.382239382239383,True,False,False
5,11,1,56,2,14,9.333333333333334,2.166666666666666,107.00534764108437,9.013452914798206,True,False,False
6,6,0,62,2,13,8.857142857142858,1.0,90.32250909413538,7.434397163120567,False,True,False
7,2,0,64,2,12,8.0,-0.023809523809523725,90.32250909413538,7.189153439153439,False,True,False
8,8,0,72,2,11,8.0,-2.166666666666667,90.32250909413538,7.434397163120567,False,True,False
9,8,0,80,2,10,8.0,-2.666666666666667,90.32250909413538,7.189153439153439,False,True,False
10,4,0,84,2,9,7.636363636363637,-2.0,90.32250909413538,7.382239382239383,False,True,False
11,4,1,88,3,8,7.333333333333333,-0.9696969696969697,100.00420237369237,9.013452914798206,False,True,False
12,8,0,96,3,7,7.384615384615385,-2.5,121.1601497143847,7.382239382239383,False,True,False
13,8,0,104,3,6,7.428571428571429,-2.551282051282052,121.1601497143847,8.666666666666666,False,True,False
14,6,1,110,4,5,7.333333333333333,-1.2619047619047619,130.39505476454474,7.434397163120567,False,True,False
15,7,0,117,4,4,7.3125,-0.5,135.90878768041395,9.013452914798206,False,False,True
16,4,2,121,6,3,7.117647058823529,-0.8125,137.65490024944896,7.382239382239383,False,False,True
17,11,0,132,6,2,7.333333333333333,-2.950980392156862,124.1168046861838,7.434397163120567,False,False,True
18,12,1,144,7,1,7.578947368421052,-1.0,120.3789450596064,9.013452914798206,False,False,True
19,15,0,159,7,0,7.95,-0.07894736842105221,117.92796815120735,8.666666666666666,False,False,True
