over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,7,0,7,0,19,7.0,0.0,119.28886133389616,7.578947368421052,True,False,False
1,8,0,15,0,18,7.5,0.0,119.28886133389616,7.9875,True,False,False
2,10,0,25,0,17,8.333333333333334,0.0,119.28886133389616,7.578947368421052,True,False,False
3,9,0,34,0,16,8.5,0.0,119.28886133389616,8.041055718475073,True,False,False
4,13,0,47,0,15,9.4,0.5,119.28886133389616,7.9875,True,False,False
5,8,0,55,0,14,9.166666666666666,1.2666666666666657,119.28886133389616,7.051724137931035,True,False,False
6,11,0,66,0,13,9.428571428571429,0.8333333333333339,119.28886133389616,7.36180904522613,False,True,False
7,4,0,70,0,12,8.75,1.2380952380952372,119.28886133389616,7.051724137931035,False,True,False
8,7,0,77,0,11,8.555555555555555,-1.083333333333333,119.28886133389616,7.36180904522613,False,True,False
9,7,1,84,1,10,8.4,-1.2222222222222223,123.70434503099263,7.051724137931035,False,True,False
10,5,0,89,1,9,8.090909090909092,-2.9000000000000004,125.57472142998408,7.36180904522613,False,True,False
11,13,0,102,1,8,8.5,-2.2575757575757587,125.57472142998408,8.041055718475073,False,True,False
12,15,0,117,1,7,9.0,-0.6666666666666661,125.57472142998408,7.714285714285714,False,True,False
13,8,0,125,1,6,8.928571428571429,2.0,125.57472142998408,7.9875,False,True,False
14,11,1,136,2,5,9.066666666666666,3.071428571428571,127.99483582199935,7.36180904522613,False,True,False
15,4,0,140,2,4,8.75,1.7666666666666675,132.6851885156077,7.051724137931035,False,False,True
16,18,0,158,2,3,9.294117647058824,-1.583333333333333,132.6851885156077,7.714285714285714,False,False,True
17,17,0,175,2,2,9.722222222222221,1.2058823529411757,132.6851885156077,8.041055718475073,False,False,True
18,13,1,188,3,1,9.894736842105264,3.2777777777777786,134.10285975946883,7.9875,False,False,True
19,8,0,196,3,0,9.8,5.605263157894736,134.88663342661044,8.041055718475073,False,False,True
