over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,3,0,3,0,19,3.0,0.0,146.17097377339275,8.365384615384615,True,False,False
1,2,1,5,1,18,2.5,0.0,137.33570026058194,7.456310679611651,True,False,False
2,8,0,13,1,17,4.333333333333333,0.0,137.77973108902484,8.365384615384615,True,False,False
3,9,0,22,1,16,5.5,-0.5,137.77973108902484,7.292887029288703,True,False,False
4,3,1,25,2,15,5.0,0.33333333333333304,133.90391375716843,8.452380952380953,True,False,False
5,0,1,25,3,14,4.166666666666667,1.166666666666667,107.27247744280528,7.456310679611651,True,False,False
6,6,2,31,5,13,4.428571428571429,-1.166666666666667,109.32652123843654,8.452380952380953,False,True,False
7,5,0,36,5,12,4.5,-3.428571428571429,109.25297383029341,7.406162464985995,False,True,False
8,3,0,39,5,11,4.333333333333333,-2.3333333333333335,109.25297383029341,8.452380952380953,False,True,False
9,4,0,43,5,10,4.3,-0.6666666666666661,109.25297383029341,7.292887029288703,False,True,False
10,10,0,53,5,9,4.818181818181818,-0.2999999999999998,109.25297383029341,7.406162464985995,False,True,False
11,8,0,61,5,8,5.083333333333333,0.8484848484848486,109.25297383029341,8.365384615384615,False,True,False
12,10,0,71,5,7,5.461538461538462,2.25,109.25297383029341,7.406162464985995,False,True,False
13,12,0,83,5,6,5.928571428571429,3.8717948717948723,109.25297383029341,7.292887029288703,False,True,False
14,5,1,88,6,5,5.866666666666666,4.071428571428571,108.69738485237951,8.452380952380953,False,True,False
15,4,0,92,6,4,5.75,2.6333333333333337,125.04607727856927,9.22689075630252,False,False,True
16,9,2,101,8,3,5.9411764705882355,0.75,114.50092173565115,8.365384615384615,False,False,True
17,5,1,106,9,2,5.888888888888889,-1.4411764705882355,101.499593619687,7.456310679611651,False,False,True
18,1,1,107,10,1,5.631578947368421,-1.3888888888888893,80.99641659923708,7.292887029288703,False,False,True
