over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,1,1,1,19,1.0,0.0,122.47894973946104,7.928125,True,False,False
1,16,0,17,1,18,8.5,0.0,125.40556629633325,8.603674540682414,True,False,False
2,11,0,28,1,17,9.333333333333334,0.0,125.40556629633325,7.928125,True,False,False
3,12,0,40,1,16,10.0,-0.5,125.40556629633325,7.189153439153439,True,False,False
4,7,0,47,1,15,9.4,3.0,125.40556629633325,7.928125,True,False,False
5,14,0,61,1,14,10.166666666666666,0.5999999999999996,125.40556629633325,7.6469673405909795,True,False,False
6,8,0,69,1,13,9.857142857142858,0.8333333333333339,125.40556629633325,7.884297520661157,False,True,False
7,9,0,78,1,12,9.75,-0.19047619047619158,125.40556629633325,7.189153439153439,False,True,False
8,10,0,88,1,11,9.777777777777779,0.5833333333333339,125.40556629633325,7.884297520661157,False,True,False
9,10,0,98,1,10,9.8,-0.7777777777777786,125.40556629633325,8.603674540682414,False,True,False
10,12,0,110,1,9,10.0,-0.13333333333333464,125.40556629633325,7.6469673405909795,False,True,False
11,10,1,120,2,8,10.0,0.6666666666666661,125.40556629633325,8.417457305502847,False,True,False
12,5,1,125,3,7,9.615384615384615,0.16666666666666607,129.31172300912974,9.166666666666666,False,True,False
13,9,0,134,3,6,9.571428571428571,-1.615384615384615,132.52111526540307,8.417457305502847,False,True,False
14,12,0,146,3,5,9.733333333333333,-2.571428571428571,132.52111526540307,9.166666666666666,False,True,False
15,4,0,150,3,4,9.375,-1.5666666666666664,132.52111526540307,8.603674540682414,False,False,True
16,23,0,173,3,3,10.176470588235293,-1.041666666666666,132.52111526540307,7.928125,False,False,True
17,10,0,183,3,2,10.166666666666666,2.8235294117647065,132.52111526540307,8.417457305502847,False,False,True
18,8,1,191,4,1,10.052631578947368,2.166666666666668,134.91117349924335,8.603674540682414,False,False,True
19,11,1,202,5,0,10.1,3.114035087719298,131.75021998494995,8.417457305502847,False,False,True
