over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,13,1,13,1,19,13.0,0.0,158.71190841496517,8.38265306122449,True,False,False
1,9,0,22,1,18,11.0,0.0,152.0370517401085,7.189153439153439,True,False,False
2,7,0,29,1,17,9.666666666666666,0.0,152.0370517401085,8.38265306122449,True,False,False
3,16,0,45,1,16,11.25,-0.5,152.0370517401085,7.189153439153439,True,False,False
4,12,2,57,3,15,11.4,-0.5833333333333339,143.50119417150816,8.38265306122449,True,False,False
5,11,0,68,3,14,11.333333333333334,-0.7333333333333343,165.27458201842182,7.961864406779661,True,False,False
6,13,0,81,3,13,11.571428571428571,0.6666666666666661,165.27458201842182,9.013452914798206,False,True,False
7,11,0,92,3,12,11.5,-0.5714285714285712,165.27458201842182,7.920473773265652,False,True,False
8,4,0,96,3,11,10.666666666666666,0.16666666666666607,165.27458201842182,7.189153439153439,False,True,False
9,3,1,99,4,10,9.9,-1.3333333333333321,165.27458201842182,7.961864406779661,False,True,False
10,3,0,102,4,9,9.272727272727273,-4.4,149.5471422349841,7.920473773265652,False,True,False
11,6,0,108,4,8,9.0,-6.4393939393939394,149.5471422349841,7.961864406779661,False,True,False
12,8,0,116,4,7,8.923076923076923,-5.5,149.5471422349841,7.920473773265652,False,True,False
13,4,2,120,6,6,8.571428571428571,-3.2564102564102564,147.00201639195018,9.013452914798206,False,True,False
14,12,0,132,6,5,8.8,-3.571428571428571,138.38268633567495,7.920473773265652,False,True,False
15,4,0,136,6,4,8.5,-1.8000000000000007,138.38268633567495,9.013452914798206,False,False,True
16,14,0,150,6,3,8.823529411764707,-2.833333333333333,138.38268633567495,7.189153439153439,False,False,True
17,13,0,163,6,2,9.055555555555555,1.1764705882352935,138.38268633567495,8.38265306122449,False,False,True
18,6,1,169,7,1,8.894736842105264,1.2777777777777786,140.0731372228548,7.961864406779661,False,False,True
19,6,2,175,9,0,8.75,1.6052631578947363,124.70385084598757,9.013452914798206,False,False,True
