over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,10,0,10,0,19,10.0,0.0,131.08559917801037,8.962616822429906,True,False,False
1,7,0,17,0,18,8.5,0.0,131.08559917801037,8.432642487046632,True,False,False
2,11,1,28,1,17,9.333333333333334,0.0,126.66981492189858,8.962616822429906,True,False,False
3,12,0,40,1,16,10.0,-0.5,124.44455640774413,8.432642487046632,True,False,False
4,7,1,47,2,15,9.4,-0.5,128.4974446329812,8.962616822429906,True,False,False
5,10,0,57,2,14,9.5,-0.40000000000000036,133.8270437446343,10.552238805970148,True,False,False
6,7,0,64,2,13,9.142857142857142,-0.3333333333333339,133.8270437446343,7.382239382239383,False,True,False
7,3,2,67,4,12,8.375,-1.6428571428571423,136.93034669229158,8.263698630136986,False,True,False
8,9,0,76,4,11,8.444444444444445,-2.708333333333333,128.17500585247927,7.382239382239383,False,True,False
9,4,1,80,5,10,8.0,-3.1111111111111116,127.2981887201347,8.263698630136986,False,True,False
10,4,0,84,5,9,7.636363636363637,-4.166666666666667,125.42184987729541,7.382239382239383,False,True,False
11,6,1,90,6,8,7.5,-2.4696969696969697,126.27190924220628,8.432642487046632,False,True,False
12,4,1,94,7,7,7.230769230769231,-3.833333333333333,126.75829121373675,10.552238805970148,False,True,False
13,6,0,100,7,6,7.142857142857143,-3.564102564102564,134.4140682724989,8.263698630136986,False,True,False
14,14,0,114,7,5,7.6,-2.80952380952381,134.4140682724989,10.552238805970148,False,True,False
15,7,0,121,7,4,7.5625,-0.09999999999999964,134.4140682724989,8.263698630136986,False,False,True
16,7,0,128,7,3,7.529411764705882,1.4375,134.4140682724989,7.382239382239383,False,False,True
17,15,0,143,7,2,7.944444444444445,1.8039215686274517,134.4140682724989,8.962616822429906,False,False,True
18,13,0,156,7,1,8.210526315789474,1.7222222222222214,134.4140682724989,10.552238805970148,False,False,True
19,11,0,167,7,0,8.35,3.4561403508771917,134.4140682724989,8.432642487046632,False,False,True
