over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,125.21003570699179,7.176470588235294,True,False,False
1,11,0,20,0,18,10.0,0.0,125.21003570699179,8.364583333333334,True,False,False
2,5,0,25,0,17,8.333333333333334,0.0,125.21003570699179,7.189153439153439,True,False,False
3,5,0,30,0,16,7.5,0.0,125.21003570699179,7.176470588235294,True,False,False
4,8,0,38,0,15,7.6,-0.5,125.21003570699179,7.189153439153439,True,False,False
5,5,0,43,0,14,7.166666666666667,-1.5999999999999996,125.21003570699179,8.098901098901099,True,False,False
6,8,0,51,0,13,7.285714285714286,-1.166666666666667,125.21003570699179,7.348387096774194,False,True,False
7,17,0,68,0,12,8.5,-0.2857142857142856,125.21003570699179,8.098901098901099,False,True,False
8,4,1,72,1,11,8.0,1.5,125.05963795257117,7.189153439153439,False,True,False
9,5,0,77,1,10,7.7,1.166666666666666,122.53456931777468,8.417457305502847,False,True,False
10,15,0,92,1,9,8.363636363636363,0.4666666666666659,122.53456931777468,7.6469673405909795,False,True,False
11,5,1,97,2,8,8.083333333333334,-0.8636363636363633,122.53456931777468,8.417457305502847,False,True,False
12,8,0,105,2,7,8.076923076923077,-0.25,127.49738669563337,8.364583333333334,False,True,False
13,8,0,113,2,6,8.071428571428571,0.7564102564102573,127.49738669563337,7.176470588235294,False,True,False
14,8,0,121,2,5,8.066666666666666,-1.5714285714285712,127.49738669563337,7.189153439153439,False,True,False
15,8,1,129,3,4,8.0625,-0.06666666666666643,125.02247820278069,8.364583333333334,False,False,True
16,8,1,137,4,3,8.058823529411764,-0.5625,130.39646967393267,8.417457305502847,False,False,True
17,2,2,139,6,2,7.722222222222222,-1.0588235294117645,119.09185440715706,8.364583333333334,False,False,True
18,10,1,149,7,1,7.842105263157895,-3.7222222222222223,117.99056913657932,8.417457305502847,False,False,True
19,7,1,156,8,0,7.8,-3.1754385964912277,79.62651383704015,7.176470588235294,False,False,True
