over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,133.33957150330323,8.38265306122449,True,False,False
1,8,1,14,1,18,7.0,0.0,133.33957150330323,6.876923076923077,True,False,False
2,7,1,21,2,17,7.0,0.0,137.21159895106678,7.406162464985995,True,False,False
3,9,0,30,2,16,7.5,-1.0,134.20498358935566,7.456310679611651,True,False,False
4,5,1,35,3,15,7.0,-0.5,130.4785024845868,7.758620689655173,True,False,False
5,11,0,46,3,14,7.666666666666667,-1.0,133.31155062532943,7.456310679611651,True,False,False
6,5,0,51,3,13,7.285714285714286,0.16666666666666696,133.31155062532943,6.876923076923077,False,True,False
7,4,0,55,3,12,6.875,-0.7857142857142856,133.31155062532943,7.758620689655173,False,True,False
8,5,1,60,4,11,6.666666666666667,-0.20833333333333304,130.6801333961478,6.876923076923077,False,True,False
9,5,0,65,4,10,6.5,-2.5,124.22141960641682,7.406162464985995,False,True,False
10,9,0,74,4,9,6.7272727272727275,-2.333333333333333,124.22141960641682,8.764940239043824,False,True,False
11,6,1,80,5,8,6.666666666666667,-0.8939393939393945,131.3310635002966,8.38265306122449,False,True,False
12,13,0,93,5,7,7.153846153846154,-0.5,134.28794578155265,6.876923076923077,False,True,False
13,1,1,94,6,6,6.714285714285714,1.6794871794871797,127.72969069295488,7.456310679611651,False,True,False
14,6,0,100,6,5,6.666666666666667,-1.0476190476190474,118.8193603954042,7.758620689655173,False,True,False
15,5,0,105,6,4,6.5625,-0.5,118.8193603954042,8.38265306122449,False,False,True
16,6,0,111,6,3,6.529411764705882,-3.0625,118.8193603954042,7.758620689655173,False,False,True
17,8,0,119,6,2,6.611111111111111,-0.8627450980392153,118.8193603954042,7.456310679611651,False,False,True
18,7,0,126,6,1,6.631578947368421,-0.2777777777777777,118.8193603954042,8.38265306122449,False,False,True
19,6,0,132,6,0,6.6,0.36842105263157876,118.8193603954042,7.406162464985995,False,False,True
