over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,7,1,7,1,19,7.0,0.0,129.44214944807564,7.292887029288703,True,False,False
1,1,1,8,2,18,4.0,0.0,126.44186059193235,8.633802816901408,True,False,False
2,2,0,10,2,17,3.3333333333333335,0.0,121.94779810588162,7.292887029288703,True,False,False
3,3,0,13,2,16,3.25,-1.0,121.94779810588162,8.633802816901408,True,False,False
4,8,0,21,2,15,4.2,-1.75,121.94779810588162,8.494413407821229,True,False,False
5,8,1,29,3,14,4.833333333333333,0.13333333333333286,124.98215420585883,8.633802816901408,True,False,False
6,3,0,32,3,13,4.571428571428571,1.0,127.94740573723873,8.494413407821229,False,True,False
7,7,0,39,3,12,4.875,1.2619047619047619,127.94740573723873,8.628571428571428,False,True,False
8,11,0,50,3,11,5.555555555555555,0.625,127.94740573723873,9.22689075630252,False,True,False
9,4,2,54,5,10,5.4,1.4444444444444446,121.21634992744289,8.628571428571428,False,True,False
10,4,0,58,5,9,5.2727272727272725,0.9333333333333327,122.87837437937722,7.1947368421052635,False,True,False
11,3,0,61,5,8,5.083333333333333,0.06060606060606055,122.87837437937722,8.628571428571428,False,True,False
12,4,1,65,6,7,5.0,-2.4166666666666665,129.5379638719658,7.1947368421052635,False,True,False
13,5,0,70,6,6,5.0,-1.8333333333333335,128.78151260504202,7.292887029288703,False,True,False
14,10,0,80,6,5,5.333333333333333,-1.5,128.78151260504202,7.1947368421052635,False,True,False
15,5,1,85,7,4,5.3125,0.5,116.0318565295941,8.764940239043824,False,False,True
16,5,1,90,8,3,5.294117647058823,0.854166666666667,103.50052820879209,8.633802816901408,False,False,True
17,3,1,93,9,2,5.166666666666667,0.3725490196078436,107.47434265924646,7.292887029288703,False,False,True
18,11,0,104,9,1,5.473684210526316,-2.333333333333334,103.8585728123991,8.494413407821229,False,False,True
19,9,1,113,10,0,5.65,-0.1403508771929829,103.8585728123991,8.764940239043824,False,False,True
