over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,10,0,10,0,19,10.0,0.0,129.78136649347752,7.928125,True,False,False
1,12,0,22,0,18,11.0,0.0,129.78136649347752,7.687975646879757,True,False,False
2,7,0,29,0,17,9.666666666666666,0.0,129.78136649347752,7.928125,True,False,False
3,8,0,37,0,16,9.25,0.0,129.78136649347752,7.687975646879757,True,False,False
4,5,0,42,0,15,8.4,-0.25,129.78136649347752,7.928125,True,False,False
5,3,1,45,1,14,7.5,-1.7333333333333334,136.04772487577785,8.145454545454545,True,False,False
6,7,0,52,1,13,7.428571428571429,-2.666666666666667,139.81565402309593,9.469135802469136,False,True,False
7,12,0,64,1,12,8.0,-2.928571428571429,139.81565402309593,8.08695652173913,False,True,False
8,13,0,77,1,11,8.555555555555555,-1.166666666666667,139.81565402309593,9.469135802469136,False,True,False
9,6,1,83,2,10,8.3,2.1111111111111107,139.81565402309593,8.08695652173913,False,True,False
10,6,0,89,2,9,8.090909090909092,1.5333333333333332,141.37182524619203,9.469135802469136,False,True,False
11,3,1,92,3,8,7.666666666666667,-0.2575757575757578,133.2722737413638,8.08695652173913,False,True,False
12,11,0,103,3,7,7.923076923076923,-3.666666666666667,132.82680618604292,8.145454545454545,False,True,False
13,19,0,122,3,6,8.714285714285714,-1.7564102564102564,132.82680618604292,8.08695652173913,False,True,False
14,10,1,132,4,5,8.8,1.7857142857142865,128.34040043496407,9.469135802469136,False,True,False
15,10,0,142,4,4,8.875,4.033333333333333,118.22037983225681,7.687975646879757,False,False,True
16,10,0,152,4,3,8.941176470588236,3.625,118.22037983225681,8.145454545454545,False,False,True
17,10,1,162,5,2,9.0,0.5588235294117645,107.14691988817121,7.928125,False,False,True
18,11,0,173,5,1,9.105263157894736,0.5,102.18379446640316,8.145454545454545,False,False,True
19,6,1,179,6,0,8.95,0.7280701754385976,102.18379446640316,7.687975646879757,False,False,True
