over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,7,0,7,0,19,7.0,0.0,128.0563959193282,7.882075471698113,True,False,False
1,13,0,20,0,18,10.0,0.0,128.0563959193282,8.404682274247492,True,False,False
2,17,0,37,0,17,12.333333333333334,0.0,128.0563959193282,8.89864864864865,True,False,False
3,9,0,46,0,16,11.5,0.0,128.0563959193282,8.941176470588236,True,False,False
4,7,0,53,0,15,10.6,1.5,128.0563959193282,8.404682274247492,True,False,False
5,20,0,73,0,14,12.166666666666666,0.40000000000000036,128.0563959193282,8.941176470588236,True,False,False
6,23,0,96,0,13,13.714285714285714,-0.16666666666666607,128.0563959193282,9.166666666666666,False,True,False
7,7,0,103,0,12,12.875,2.9523809523809543,128.0563959193282,8.098901098901099,False,True,False
8,6,0,109,0,11,12.11111111111111,3.791666666666668,128.0563959193282,8.941176470588236,False,True,False
9,7,0,116,0,10,11.6,-0.11111111111111072,128.0563959193282,8.098901098901099,False,True,False
10,15,0,131,0,9,11.909090909090908,-4.933333333333333,128.0563959193282,8.89864864864865,False,True,False
11,16,0,147,0,8,12.25,-2.5757575757575744,128.0563959193282,8.098901098901099,False,True,False
12,6,0,153,0,7,11.76923076923077,0.4166666666666661,128.0563959193282,7.882075471698113,False,True,False
13,9,0,162,0,6,11.571428571428571,0.5641025641025639,128.0563959193282,8.941176470588236,False,True,False
14,22,0,184,0,5,12.266666666666667,-1.2380952380952372,128.0563959193282,8.404682274247492,False,True,False
