over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,123.25687239212803,7.634361233480176,True,False,False
1,5,2,11,2,18,5.5,0.0,116.57120140075584,8.08361204013378,True,False,False
2,1,0,12,2,17,4.0,0.0,116.74997084179176,7.634361233480176,True,False,False
3,10,0,22,2,16,5.5,-1.0,116.74997084179176,8.08361204013378,True,False,False
4,3,0,25,2,15,5.0,-1.166666666666667,116.74997084179176,7.292887029288703,True,False,False
5,7,0,32,2,14,5.333333333333333,-0.33333333333333304,116.74997084179176,7.634361233480176,True,False,False
6,6,0,38,2,13,5.428571428571429,1.333333333333334,116.74997084179176,8.764940239043824,False,True,False
7,6,0,44,2,12,5.5,-0.09523809523809579,116.74997084179176,7.1947368421052635,False,True,False
8,4,1,48,3,11,5.333333333333333,0.833333333333333,117.68293795467821,8.764940239043824,False,True,False
9,6,0,54,3,10,5.4,-0.5,116.69183031453719,7.1947368421052635,False,True,False
10,10,0,64,3,9,5.818181818181818,-0.5666666666666673,116.69183031453719,8.764940239043824,False,True,False
11,14,0,78,3,8,6.5,0.3484848484848486,116.69183031453719,7.1947368421052635,False,True,False
12,9,0,87,3,7,6.6923076923076925,3.5,116.69183031453719,7.292887029288703,False,True,False
13,4,1,91,4,6,6.5,4.3076923076923075,123.80997770754921,9.166666666666666,False,True,False
14,3,1,94,5,5,6.266666666666667,2.0,121.91291294827273,7.634361233480176,False,True,False
15,6,1,100,6,4,6.25,-1.9333333333333336,123.27832829298454,9.166666666666666,False,False,True
16,12,0,112,6,3,6.588235294117647,-3.416666666666667,127.98865348816594,7.292887029288703,False,False,True
17,13,0,125,6,2,6.944444444444445,-0.5882352941176467,127.98865348816594,8.08361204013378,False,False,True
18,8,1,133,7,1,7.0,2.8888888888888893,137.2905386398071,7.292887029288703,False,False,True
19,7,0,140,7,0,7.0,3.5,146.97029071833134,8.08361204013378,False,False,True
