over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,7,0,7,0,19,7.0,0.0,117.28838637438452,8.13671875,True,False,False
1,5,0,12,0,18,6.0,0.0,117.28838637438452,6.59375,True,False,False
2,5,0,17,0,17,5.666666666666667,0.0,117.28838637438452,8.13671875,True,False,False
3,5,0,22,0,16,5.5,0.0,117.28838637438452,6.59375,True,False,False
4,4,1,26,1,15,5.2,-0.5,117.73030106118388,6.850439882697947,True,False,False
5,1,0,27,1,14,4.5,-1.0333333333333332,119.28886133389616,6.59375,True,False,False
6,3,0,30,1,13,4.285714285714286,-1.6666666666666665,119.28886133389616,6.850439882697947,False,True,False
7,7,1,37,2,12,4.625,-2.119047619047619,123.70434503099263,6.59375,False,True,False
8,3,1,40,3,11,4.444444444444445,-1.4583333333333335,126.24945232909764,7.476683937823834,False,True,False
9,8,0,48,3,10,4.8,-1.1111111111111116,126.3993284195198,7.514598540145985,False,True,False
10,5,0,53,3,9,4.818181818181818,0.20000000000000018,126.3993284195198,8.13671875,False,True,False
11,3,1,56,4,8,4.666666666666667,0.015151515151514694,122.84720957552993,8.06872852233677,False,True,False
12,4,0,60,4,7,4.615384615384615,0.16666666666666607,117.85328206027997,7.514598540145985,False,True,False
13,6,0,66,4,6,4.714285714285714,-1.115384615384615,117.85328206027997,8.06872852233677,False,True,False
14,4,0,70,4,5,4.666666666666667,-0.8809523809523814,117.85328206027997,6.850439882697947,False,True,False
15,10,1,80,5,4,5.0,0.0,120.04628672255278,8.06872852233677,False,False,True
16,13,1,93,6,3,5.470588235294118,1.166666666666667,123.1653762858313,8.13671875,False,False,True
17,10,0,103,6,2,5.722222222222222,2.5294117647058822,124.76626831224206,6.850439882697947,False,False,True
18,15,0,118,6,1,6.2105263157894735,4.277777777777778,124.76626831224206,8.06872852233677,False,False,True
19,6,0,124,6,0,6.2,5.956140350877193,124.76626831224206,7.476683937823834,False,False,True
