over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,125.21003570699179,8.666666666666666,True,False,False
1,18,0,23,0,18,11.5,0.0,125.21003570699179,8.823529411764707,True,False,False
2,7,0,30,0,17,10.0,0.0,125.21003570699179,8.666666666666666,True,False,False
3,8,0,38,0,16,9.5,0.0,125.21003570699179,8.405405405405405,True,False,False
4,4,0,42,0,15,8.4,1.5,125.21003570699179,9.0,True,False,False
5,9,0,51,0,14,8.5,-2.0666666666666673,125.21003570699179,8.405405405405405,True,False,False
6,5,1,56,1,13,8.0,-1.5,116.10738977202716,9.0,False,True,False
7,12,1,68,2,12,8.5,-2.5,112.76168510366425,8.88888888888889,False,True,False
8,9,0,77,2,11,8.555555555555555,-0.8333333333333339,120.19147870444742,7.434397163120567,False,True,False
9,9,0,86,2,10,8.6,-0.8888888888888893,120.19147870444742,8.823529411764707,False,True,False
10,5,0,91,2,9,8.272727272727273,0.9000000000000004,120.19147870444742,8.666666666666666,False,True,False
11,6,1,97,3,8,8.083333333333334,-0.6060606060606064,120.19147870444742,8.823529411764707,False,True,False
12,11,0,108,3,7,8.307692307692308,-1.916666666666667,122.53456931777468,7.434397163120567,False,True,False
13,9,0,117,3,6,8.357142857142858,-1.4743589743589753,122.53456931777468,8.88888888888889,False,True,False
14,12,0,129,3,5,8.6,-0.19047619047619158,122.53456931777468,8.823529411764707,False,True,False
15,6,1,135,4,4,8.4375,2.0666666666666664,126.58453861166554,8.88888888888889,False,False,True
16,3,1,138,5,3,8.117647058823529,0.0625,129.7216598215886,8.405405405405405,False,False,True
17,10,0,148,5,2,8.222222222222221,-2.117647058823529,121.14658642581058,8.666666666666666,False,False,True
18,9,0,157,5,1,8.263157894736842,-2.8888888888888884,121.14658642581058,8.405405405405405,False,False,True
19,13,0,170,5,0,8.5,-1.4298245614035094,121.14658642581058,8.88888888888889,False,False,True
