over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,11,0,11,0,19,11.0,0.0,131.2801968903621,7.98220640569395,True,False,False
1,14,0,25,0,18,12.5,0.0,131.2801968903621,7.016393442622951,True,False,False
2,10,1,35,1,17,11.666666666666666,0.0,132.56600281987446,7.98220640569395,True,False,False
3,13,1,48,2,16,12.0,-0.5,134.0630015352335,9.20253164556962,True,False,False
4,5,0,53,2,15,10.6,-0.6666666666666661,129.97501044100034,7.98220640569395,True,False,False
5,1,1,54,3,14,9.0,-2.2666666666666657,131.82172413238405,7.016393442622951,True,False,False
6,4,0,58,3,13,8.285714285714286,-3.666666666666667,130.16377885912652,7.6469673405909795,False,True,False
7,6,0,64,3,12,8.0,-5.4523809523809526,130.16377885912652,7.016393442622951,False,True,False
8,7,1,71,4,11,7.888888888888889,-4.833333333333334,130.1834663146266,7.6469673405909795,False,True,False
9,3,0,74,4,10,7.4,-2.7222222222222223,127.51762371436415,7.823529411764706,False,True,False
10,5,1,79,5,9,7.181818181818182,-2.5666666666666673,128.02605057305246,7.6469673405909795,False,True,False
11,6,0,85,5,8,7.083333333333333,-3.1818181818181817,129.6328727580279,7.823529411764706,False,True,False
12,4,0,89,5,7,6.846153846153846,-2.916666666666666,129.6328727580279,7.016393442622951,False,True,False
13,9,0,98,5,6,7.0,-2.346153846153846,129.6328727580279,7.823529411764706,False,True,False
14,5,1,103,6,5,6.866666666666666,-0.666666666666667,129.6328727580279,9.20253164556962,False,True,False
15,10,0,113,6,4,7.0625,-1.3666666666666663,140.49020849160127,7.823529411764706,False,False,True
16,4,0,117,6,3,6.882352941176471,0.4375,140.49020849160127,7.6469673405909795,False,False,True
17,8,0,125,6,2,6.944444444444445,-1.049019607843138,140.49020849160127,9.20253164556962,False,False,True
18,8,1,133,7,1,7.0,0.3888888888888884,128.34221991925634,7.98220640569395,False,False,True
19,18,0,151,7,0,7.55,-0.833333333333333,127.4019092660711,9.20253164556962,False,False,True
