over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,127.72951236796173,9.22689075630252,True,False,False
1,15,0,24,0,18,12.0,0.0,127.72951236796173,7.406162464985995,True,False,False
2,7,0,31,0,17,10.333333333333334,0.0,127.72951236796173,7.292887029288703,True,False,False
3,13,1,44,1,16,11.0,0.0,126.75714364634166,7.759856630824372,True,False,False
4,4,0,48,1,15,9.6,0.16666666666666607,129.97501044100034,7.456310679611651,True,False,False
5,12,0,60,1,14,10.0,-2.0999999999999996,129.97501044100034,7.292887029288703,True,False,False
6,15,0,75,1,13,10.714285714285714,-0.8333333333333339,129.97501044100034,9.008333333333333,False,True,False
7,2,2,77,3,12,9.625,-0.3809523809523796,130.05762070254247,7.759856630824372,False,True,False
8,9,0,86,3,11,9.555555555555555,-0.9583333333333339,126.9276552467653,9.008333333333333,False,True,False
9,4,0,90,3,10,9.0,-1.8888888888888893,126.9276552467653,7.759856630824372,False,True,False
10,9,0,99,3,9,9.0,-5.0,126.9276552467653,7.406162464985995,False,True,False
11,4,0,103,3,8,8.583333333333334,-1.666666666666667,126.9276552467653,9.22689075630252,False,True,False
12,5,0,108,3,7,8.307692307692308,-2.916666666666667,126.9276552467653,7.456310679611651,False,True,False
13,10,0,118,3,6,8.428571428571429,-2.3076923076923084,126.9276552467653,9.22689075630252,False,True,False
14,10,0,128,3,5,8.533333333333333,-2.095238095238096,126.9276552467653,7.759856630824372,False,True,False
15,9,0,137,3,4,8.5625,-0.1999999999999993,126.9276552467653,7.292887029288703,False,False,True
16,8,0,145,3,3,8.529411764705882,1.104166666666666,126.9276552467653,7.456310679611651,False,False,True
17,8,1,153,4,2,8.5,0.47058823529411775,110.42488844408008,9.22689075630252,False,False,True
18,5,1,158,5,1,8.31578947368421,-0.6666666666666661,109.31534891869899,7.456310679611651,False,False,True
19,4,0,162,5,0,8.1,-2.3157894736842106,125.26334595869363,7.292887029288703,False,False,True
