over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,135.87469124767415,8.962616822429906,True,False,False
1,13,0,19,0,18,9.5,0.0,135.87469124767415,8.958333333333334,True,False,False
2,11,0,30,0,17,10.0,0.0,135.87469124767415,8.962616822429906,True,False,False
3,11,0,41,0,16,10.25,0.0,135.87469124767415,7.382239382239383,True,False,False
4,9,0,50,0,15,10.0,1.416666666666666,135.87469124767415,9.067415730337078,True,False,False
5,2,0,52,0,14,8.666666666666666,0.3333333333333339,135.87469124767415,8.591549295774648,True,False,False
6,8,0,60,0,13,8.571428571428571,-1.333333333333333,135.87469124767415,8.263698630136986,False,True,False
7,6,0,66,0,12,8.25,-2.238095238095238,135.87469124767415,7.382239382239383,False,True,False
8,6,0,72,0,11,8.0,-2.916666666666667,135.87469124767415,8.263698630136986,False,True,False
9,15,0,87,0,10,8.7,-1.333333333333333,135.87469124767415,7.382239382239383,False,True,False
10,10,0,97,0,9,8.818181818181818,0.3000000000000007,135.87469124767415,8.591549295774648,False,True,False
11,20,0,117,0,8,9.75,1.5151515151515156,135.87469124767415,8.263698630136986,False,True,False
12,10,0,127,0,7,9.76923076923077,5.25,135.87469124767415,9.067415730337078,False,True,False
13,13,0,140,0,6,10.0,3.564102564102564,135.87469124767415,8.962616822429906,False,True,False
14,8,1,148,1,5,9.866666666666667,4.333333333333334,137.07028317780566,8.591549295774648,False,True,False
15,19,0,167,1,4,10.4375,-0.033333333333333215,138.78902948315994,8.958333333333334,False,False,True
16,12,0,179,1,3,10.529411764705882,2.395833333333334,138.78902948315994,9.067415730337078,False,False,True
17,16,1,195,2,2,10.833333333333334,1.9705882352941178,138.78902948315994,8.962616822429906,False,False,True
18,12,1,207,3,1,10.894736842105264,4.333333333333332,131.79465086045983,9.067415730337078,False,False,True
19,16,0,223,3,0,11.15,1.4385964912280702,128.63368032656416,8.591549295774648,False,False,True
