over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,125.6134512654348,7.6571428571428575,True,False,False
1,12,0,18,0,18,9.0,0.0,125.6134512654348,8.84688995215311,True,False,False
2,3,0,21,0,17,7.0,0.0,125.6134512654348,7.6571428571428575,True,False,False
3,11,0,32,0,16,8.0,0.0,125.6134512654348,8.041055718475073,True,False,False
4,4,0,36,0,15,7.2,0.6666666666666661,125.6134512654348,7.6571428571428575,True,False,False
5,9,0,45,0,14,7.5,-1.2000000000000002,125.6134512654348,8.84688995215311,True,False,False
6,3,0,48,0,13,6.857142857142857,0.5,125.6134512654348,7.714285714285714,False,True,False
7,13,0,61,0,12,7.625,-1.5238095238095237,125.6134512654348,7.6571428571428575,False,True,False
8,9,0,70,0,11,7.777777777777778,0.7083333333333339,125.6134512654348,7.714285714285714,False,True,False
9,3,1,73,1,10,7.3,0.5555555555555562,127.52676879407977,8.21875,False,True,False
10,10,0,83,1,9,7.545454545454546,0.5333333333333341,131.81646898059333,7.714285714285714,False,True,False
11,16,0,99,1,8,8.25,-0.7121212121212128,131.81646898059333,8.21875,False,True,False
12,13,0,112,1,7,8.615384615384615,0.9166666666666661,131.81646898059333,8.84688995215311,False,True,False
13,13,0,125,1,6,8.928571428571429,4.384615384615385,131.81646898059333,8.041055718475073,False,True,False
14,1,1,126,2,5,8.4,5.071428571428571,130.51704401909,8.21875,False,True,False
15,3,1,129,3,4,8.0625,0.09999999999999964,133.5518105053587,7.714285714285714,False,False,True
16,11,1,140,4,3,8.235294117647058,-3.395833333333333,132.44058821354102,7.707070707070707,False,False,True
17,3,1,143,5,2,7.944444444444445,-4.735294117647058,132.00569109936723,8.84688995215311,False,False,True
18,15,0,158,5,1,8.31578947368421,-3.7777777777777777,127.77968499396299,8.21875,False,False,True
19,11,1,169,6,0,8.45,0.35087719298245545,122.42049921583349,8.041055718475073,False,False,True
