over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,10,0,10,0,19,10.0,0.0,123.25687239212803,7.857971014492754,True,False,False
1,4,0,14,0,18,7.0,0.0,123.25687239212803,7.594936708860759,True,False,False
2,7,0,21,0,17,7.0,0.0,123.25687239212803,7.852941176470588,True,False,False
3,16,0,37,0,16,9.25,0.0,123.25687239212803,7.594936708860759,True,False,False
4,13,0,50,0,15,10.0,-0.25,123.25687239212803,7.852941176470588,True,False,False
5,10,0,60,0,14,10.0,2.0,123.25687239212803,8.692759295499021,True,False,False
6,8,1,68,1,13,9.714285714285714,3.0,123.25687239212803,9.089285714285714,False,True,False
7,4,0,72,1,12,9.0,0.1190476190476204,116.39243195971991,8.692759295499021,False,True,False
8,4,0,76,1,11,8.444444444444445,-2.166666666666667,116.39243195971991,9.089285714285714,False,True,False
9,4,0,80,1,10,8.0,-3.6111111111111116,116.39243195971991,7.594936708860759,False,True,False
10,6,0,86,1,9,7.818181818181818,-4.0,116.39243195971991,7.857971014492754,False,True,False
11,8,0,94,1,8,7.833333333333333,-3.1515151515151514,116.39243195971991,7.594936708860759,False,True,False
12,13,0,107,1,7,8.23076923076923,-1.833333333333333,116.39243195971991,7.857971014492754,False,True,False
13,11,0,118,1,6,8.428571428571429,0.76923076923077,116.39243195971991,8.692759295499021,False,True,False
14,10,0,128,1,5,8.533333333333333,2.2380952380952372,116.39243195971991,7.852941176470588,False,True,False
15,6,2,134,3,4,8.375,2.8000000000000007,121.16648121540908,8.692759295499021,False,False,True
16,12,0,146,3,3,8.588235294117647,-0.375,125.94053047109826,9.089285714285714,False,False,True
17,5,1,151,4,2,8.38888888888889,-0.2549019607843128,121.91291294827273,7.852941176470588,False,False,True
18,3,0,154,4,1,8.105263157894736,-2.2222222222222223,125.9519751980975,9.089285714285714,False,False,True
