over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,13,0,13,0,19,13.0,0.0,142.1285225146956,7.882075471698113,True,False,False
1,16,0,29,0,18,14.5,0.0,142.1285225146956,7.096153846153846,True,False,False
2,10,0,39,0,17,13.0,0.0,142.1285225146956,7.882075471698113,True,False,False
3,9,1,48,1,16,12.0,0.0,144.27916222325658,7.096153846153846,True,False,False
4,10,0,58,1,15,11.6,-0.8333333333333339,148.70375055286794,8.06872852233677,True,False,False
5,6,1,64,2,14,10.666666666666666,-2.4333333333333336,142.92030165236852,8.494413407821229,True,False,False
6,11,0,75,2,13,10.714285714285714,-3.333333333333332,139.96692274587411,6.680981595092025,False,True,False
7,4,0,79,2,12,9.875,-2.2142857142857135,139.96692274587411,8.494413407821229,False,True,False
8,9,0,88,2,11,9.777777777777779,-3.375,139.96692274587411,6.680981595092025,False,True,False
9,7,0,95,2,10,9.5,-1.7777777777777786,139.96692274587411,8.494413407821229,False,True,False
10,5,0,100,2,9,9.090909090909092,-2.833333333333333,139.96692274587411,8.06872852233677,False,True,False
11,3,1,103,3,8,8.583333333333334,-2.0909090909090917,133.10047814151818,7.096153846153846,False,True,False
12,9,0,112,3,7,8.615384615384615,-4.083333333333334,133.97401528659245,8.06872852233677,False,True,False
13,4,0,116,3,6,8.285714285714286,-3.448717948717948,133.97401528659245,6.680981595092025,False,True,False
14,12,0,128,3,5,8.533333333333333,-3.4523809523809534,133.97401528659245,8.06872852233677,False,True,False
15,6,0,134,3,4,8.375,-0.1999999999999993,133.97401528659245,6.680981595092025,False,False,True
16,5,1,139,4,3,8.176470588235293,-1.041666666666667,129.12183543378006,7.882075471698113,False,False,True
17,14,0,153,4,2,8.5,-1.0098039215686265,119.39253233048083,7.096153846153846,False,False,True
18,18,0,171,4,1,9.0,-0.6666666666666661,119.39253233048083,7.882075471698113,False,False,True
19,12,0,183,4,0,9.15,2.833333333333334,119.39253233048083,8.494413407821229,False,False,True
