over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,129.5192630231454,9.678571428571429,True,False,False
1,5,0,10,0,18,5.0,0.0,129.5192630231454,8.823170731707316,True,False,False
2,17,0,27,0,17,9.0,0.0,129.5192630231454,9.678571428571429,True,False,False
3,9,0,36,0,16,9.0,0.0,129.5192630231454,8.823170731707316,True,False,False
4,15,0,51,0,15,10.2,1.333333333333334,129.5192630231454,8.22972972972973,True,False,False
5,5,0,56,0,14,9.333333333333334,3.466666666666667,129.5192630231454,8.78415300546448,True,False,False
6,2,1,58,1,13,8.285714285714286,0.33333333333333215,130.61203839915706,7.920473773265652,False,True,False
7,11,0,69,1,12,8.625,-1.4523809523809534,130.35789162363184,8.29746835443038,False,True,False
8,6,0,75,1,11,8.333333333333334,-3.125,130.35789162363184,7.920473773265652,False,True,False
9,4,1,79,2,10,7.9,-2.500000000000001,130.35789162363184,8.29746835443038,False,True,False
10,3,1,82,3,9,7.454545454545454,-1.4000000000000004,134.42518826126505,7.920473773265652,False,True,False
11,4,0,86,3,8,7.166666666666667,-4.121212121212121,135.2389878163074,8.29746835443038,False,True,False
12,7,0,93,3,7,7.153846153846154,-4.5,135.2389878163074,8.78415300546448,False,True,False
13,4,1,97,4,6,6.928571428571429,-2.9871794871794872,136.97855964759685,8.29746835443038,False,True,False
14,2,1,99,5,5,6.6,-2.428571428571429,140.88498031256216,8.823170731707316,False,True,False
15,6,0,105,5,4,6.5625,-3.2666666666666666,140.07449663854982,8.22972972972973,False,False,True
16,6,3,111,8,3,6.529411764705882,-3.5625,108.18346896276054,8.78415300546448,False,False,True
17,0,1,111,9,2,6.166666666666667,-3.8627450980392153,86.80435352740624,7.920473773265652,False,False,True
18,0,1,111,10,1,5.842105263157895,-4.166666666666667,87.70653029110936,8.78415300546448,False,False,True
