over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,3,0,3,0,19,3.0,0.0,123.75522277845323,7.292887029288703,True,False,False
1,4,0,7,0,18,3.5,0.0,123.75522277845323,7.634361233480176,True,False,False
2,5,0,12,0,17,4.0,0.0,123.75522277845323,7.292887029288703,True,False,False
3,5,0,17,0,16,4.25,0.0,123.75522277845323,7.318181818181818,True,False,False
4,0,1,17,1,15,3.4,0.41666666666666696,119.95769430651461,7.634361233480176,True,False,False
5,1,0,18,1,14,3.0,-0.5666666666666664,123.26292310732143,7.318181818181818,True,False,False
6,4,0,22,1,13,3.142857142857143,-1.5,123.26292310732143,7.1947368421052635,False,True,False
7,4,0,26,1,12,3.25,-1.976190476190476,123.26292310732143,9.708333333333334,False,True,False
8,11,0,37,1,11,4.111111111111111,-0.25,123.26292310732143,7.1947368421052635,False,True,False
9,9,0,46,1,10,4.6,2.2222222222222223,123.26292310732143,8.764940239043824,False,True,False
10,5,0,51,1,9,4.636363636363637,3.4000000000000004,123.26292310732143,7.318181818181818,False,True,False
11,5,1,56,2,8,4.666666666666667,3.6969696969696972,122.19889482243309,7.292887029288703,False,True,False
12,4,0,60,2,7,4.615384615384615,1.166666666666666,116.2167378076469,7.318181818181818,False,True,False
13,5,0,65,2,6,4.642857142857143,-0.448717948717948,116.2167378076469,7.1947368421052635,False,True,False
14,8,0,73,2,5,4.866666666666666,-0.4761904761904763,116.2167378076469,7.634361233480176,False,True,False
15,7,0,80,2,4,5.0,0.8000000000000007,116.2167378076469,8.764940239043824,False,False,True
16,8,0,88,2,3,5.176470588235294,1.666666666666667,116.2167378076469,7.292887029288703,False,False,True
17,6,1,94,3,2,5.222222222222222,2.4901960784313726,113.89926026413518,7.634361233480176,False,False,True
18,1,0,95,3,1,5.0,1.2777777777777777,114.66757171488408,9.708333333333334,False,False,True
