over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,142.84379254382253,9.238095238095237,True,False,False
1,11,0,13,0,18,6.5,0.0,142.84379254382253,8.692759295499021,True,False,False
2,12,0,25,0,17,8.333333333333334,0.0,142.84379254382253,9.238095238095237,True,False,False
3,16,0,41,0,16,10.25,0.0,142.84379254382253,8.692759295499021,True,False,False
4,17,0,58,0,15,11.6,2.75,142.84379254382253,9.238095238095237,True,False,False
5,11,1,69,1,14,11.5,3.4000000000000004,135.33633171488984,6.958333333333333,True,False,False
6,5,0,74,1,13,10.571428571428571,2.666666666666666,126.97710031206076,8.35483870967742,False,True,False
7,10,0,84,1,12,10.5,-0.07142857142857117,126.97710031206076,6.958333333333333,False,True,False
8,8,0,92,1,11,10.222222222222221,-2.333333333333334,126.97710031206076,8.35483870967742,False,True,False
9,12,0,104,1,10,10.4,-2.5555555555555545,126.97710031206076,9.6875,False,True,False
10,15,1,119,2,9,10.818181818181818,-0.40000000000000036,131.13855588739673,8.35483870967742,False,True,False
11,7,0,126,2,8,10.5,0.34848484848484773,136.54712880258293,8.603674540682414,False,True,False
12,2,1,128,3,7,9.846153846153847,0.3333333333333339,133.73214912872925,9.6875,False,True,False
13,13,0,141,3,6,10.071428571428571,-2.8461538461538467,133.7818284095453,6.958333333333333,False,True,False
14,14,0,155,3,5,10.333333333333334,-3.238095238095238,133.7818284095453,9.6875,False,True,False
15,10,0,165,3,4,10.3125,-1.1666666666666679,133.7818284095453,8.603674540682414,False,False,True
16,7,0,172,3,3,10.117647058823529,2.020833333333334,133.7818284095453,9.6875,False,False,True
17,11,0,183,3,2,10.166666666666666,0.21568627450980493,133.7818284095453,8.603674540682414,False,False,True
18,15,1,198,4,1,10.421052631578947,-0.8333333333333321,128.72276932729378,6.958333333333333,False,False,True
19,8,2,206,6,0,10.3,0.0789473684210531,123.713045663637,8.603674540682414,False,False,True
