over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,4,0,4,0,19,4.0,0.0,116.83432338096266,7.882075471698113,True,False,False
1,2,1,6,1,18,3.0,0.0,122.61061853797695,8.069444444444445,True,False,False
2,6,0,12,1,17,4.0,0.0,127.24230945451494,8.368,True,False,False
3,8,0,20,1,16,5.0,-0.5,127.24230945451494,8.01702786377709,True,False,False
4,11,0,31,1,15,6.2,-0.16666666666666696,127.24230945451494,8.368,True,False,False
5,7,0,38,1,14,6.333333333333333,2.1333333333333337,127.24230945451494,7.882075471698113,True,False,False
6,9,0,47,1,13,6.714285714285714,2.333333333333333,127.24230945451494,8.069444444444445,False,True,False
7,8,0,55,1,12,6.875,2.2857142857142856,127.24230945451494,8.01702786377709,False,True,False
8,10,0,65,1,11,7.222222222222222,1.125,127.24230945451494,8.89864864864865,False,True,False
9,8,1,73,2,10,7.3,1.7777777777777777,129.874077862643,8.01702786377709,False,True,False
10,9,0,82,2,9,7.454545454545454,0.8666666666666663,127.72951236796173,8.368,False,True,False
11,10,0,92,2,8,7.666666666666667,1.0454545454545459,127.72951236796173,9.708333333333334,False,True,False
12,3,0,95,2,7,7.3076923076923075,0.833333333333333,127.72951236796173,8.069444444444445,False,True,False
13,3,0,98,2,6,7.0,0.02564102564102555,127.72951236796173,8.01702786377709,False,True,False
14,7,0,105,2,5,7.0,-1.666666666666667,127.72951236796173,8.069444444444445,False,True,False
15,12,0,117,2,4,7.3125,-2.666666666666667,127.72951236796173,7.882075471698113,False,False,True
16,13,0,130,2,3,7.647058823529412,0.020833333333333037,127.72951236796173,8.368,False,False,True
17,5,0,135,2,2,7.5,3.019607843137254,127.72951236796173,7.882075471698113,False,False,True
18,12,0,147,2,1,7.7368421052631575,2.5,127.72951236796173,8.89864864864865,False,False,True
