over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,111.65122620940292,7.805755395683454,True,False,False
1,4,0,5,0,18,2.5,0.0,111.65122620940292,8.08361204013378,True,False,False
2,11,0,16,0,17,5.333333333333333,0.0,111.65122620940292,7.805755395683454,True,False,False
3,5,1,21,1,16,5.25,0.0,111.23970636182418,8.08361204013378,True,False,False
4,12,0,33,1,15,6.6,0.916666666666667,113.89142335766422,7.805755395683454,True,False,False
5,3,0,36,1,14,6.0,2.2333333333333343,113.89142335766422,7.886363636363637,True,False,False
6,6,1,42,2,13,6.0,0.16666666666666696,113.71002780674314,7.544025157232705,False,True,False
7,11,0,53,2,12,6.625,0.5,111.8819516857838,7.886363636363637,False,True,False
8,6,1,59,3,11,6.555555555555555,-0.45833333333333304,114.61158054140803,7.544025157232705,False,True,False
9,10,0,69,3,10,6.9,0.1111111111111116,116.7090374787787,8.03225806451613,False,True,False
10,9,0,78,3,9,7.090909090909091,1.5999999999999996,116.7090374787787,7.9655172413793105,False,True,False
11,1,1,79,4,8,6.583333333333333,0.7424242424242431,120.64331384623306,8.03225806451613,False,True,False
12,12,0,91,4,7,7.0,-0.4166666666666661,124.29135241689909,7.544025157232705,False,True,False
13,8,0,99,4,6,7.071428571428571,-0.16666666666666696,124.29135241689909,8.03225806451613,False,True,False
14,4,2,103,6,5,6.866666666666666,-0.5714285714285712,124.65858874910903,7.886363636363637,False,True,False
15,5,1,108,7,4,6.75,0.13333333333333375,118.43826935245825,8.03225806451613,False,False,True
16,5,1,113,8,3,6.647058823529412,-2.583333333333333,112.89395765811719,7.544025157232705,False,False,True
17,4,0,117,8,2,6.5,-3.980392156862745,116.70935753980737,8.08361204013378,False,False,True
18,12,1,129,9,1,6.7894736842105265,-2.833333333333333,116.70935753980737,7.805755395683454,False,False,True
19,8,0,137,9,0,6.85,-0.7894736842105265,98.7904252610135,8.08361204013378,False,False,True
