over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,141.32434745400084,7.687975646879757,True,False,False
1,20,0,26,0,18,13.0,0.0,141.32434745400084,8.941176470588236,True,False,False
2,18,0,44,0,17,14.666666666666666,0.0,141.32434745400084,7.687975646879757,True,False,False
3,5,1,49,1,16,12.25,0.0,138.41623163600056,8.933035714285714,True,False,False
4,8,0,57,1,15,11.4,1.583333333333334,144.24715447154472,7.687975646879757,True,False,False
5,6,0,63,1,14,10.5,-1.5666666666666664,144.24715447154472,8.933035714285714,True,False,False
6,11,1,74,2,13,10.571428571428571,-4.666666666666667,137.17328307271285,8.941176470588236,False,True,False
7,11,0,85,2,12,10.625,-2.7380952380952372,127.81277013752455,9.0,False,True,False
8,11,0,96,2,11,10.666666666666666,-1.791666666666666,127.81277013752455,8.941176470588236,False,True,False
9,11,0,107,2,10,10.7,-0.16666666666666607,127.81277013752455,9.0,False,True,False
10,12,0,119,2,9,10.818181818181818,0.3000000000000007,127.81277013752455,8.933035714285714,False,True,False
11,10,0,129,2,8,10.75,0.5151515151515156,127.81277013752455,10.272727272727273,False,True,False
12,13,0,142,2,7,10.923076923076923,0.25,127.81277013752455,10.947368421052632,False,True,False
13,22,0,164,2,6,11.714285714285714,0.7435897435897427,127.81277013752455,10.272727272727273,False,True,False
