over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,117.8234398782344,8.925925925925926,True,False,False
1,4,0,6,0,18,3.0,0.0,117.8234398782344,8.823170731707316,True,False,False
2,16,0,22,0,17,7.333333333333333,0.0,117.8234398782344,9.618556701030927,True,False,False
3,13,0,35,0,16,8.75,0.0,117.8234398782344,8.823170731707316,True,False,False
4,10,0,45,0,15,9.0,2.25,117.8234398782344,9.618556701030927,True,False,False
5,2,1,47,1,14,7.833333333333333,4.0,123.59483147845596,9.012422360248447,True,False,False
6,17,0,64,1,13,9.142857142857142,8.881784197001252e-16,140.94780277323952,8.925925925925926,False,True,False
7,10,0,74,1,12,9.25,0.023809523809523725,140.94780277323952,9.012422360248447,False,True,False
8,6,0,80,1,11,8.88888888888889,-0.08333333333333393,140.94780277323952,8.452380952380953,False,True,False
9,5,1,85,2,10,8.5,2.1111111111111107,136.97950327896936,9.121621621621621,False,True,False
10,13,1,98,3,9,8.909090909090908,-2.0,136.86467369301093,8.452380952380953,False,True,False
11,2,0,100,3,8,8.333333333333334,-1.9090909090909083,137.72820320006684,9.121621621621621,False,True,False
12,11,0,111,3,7,8.538461538461538,-2.666666666666667,137.72820320006684,9.012422360248447,False,True,False
13,4,1,115,4,6,8.214285714285714,-0.37179487179487225,140.3355858960633,9.121621621621621,False,True,False
14,11,0,126,4,5,8.4,-3.0476190476190466,137.29662778924262,8.823170731707316,False,True,False
15,17,0,143,4,4,8.9375,-0.23333333333333428,137.29662778924262,9.121621621621621,False,False,True
16,11,0,154,4,3,9.058823529411764,1.229166666666666,137.29662778924262,9.618556701030927,False,False,True
17,6,2,160,6,2,8.88888888888889,3.9411764705882355,138.7751796810174,8.823170731707316,False,False,True
18,14,0,174,6,1,9.157894736842104,1.4444444444444446,128.17273199016313,9.012422360248447,False,False,True
