over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,11,0,11,0,19,11.0,0.0,135.316797909456,8.38265306122449,True,False,False
1,9,0,20,0,18,10.0,0.0,135.316797909456,7.687975646879757,True,False,False
2,3,0,23,0,17,7.666666666666667,0.0,135.316797909456,8.38265306122449,True,False,False
3,5,0,28,0,16,7.0,0.0,135.316797909456,7.687975646879757,True,False,False
4,11,0,39,0,15,7.8,-1.333333333333333,135.316797909456,8.38265306122449,True,False,False
5,8,1,47,1,14,7.833333333333333,-1.4666666666666668,133.99566655676054,7.882075471698113,True,False,False
6,10,0,57,1,13,8.142857142857142,-0.33333333333333304,129.93263521625573,8.6,False,True,False
7,2,0,59,1,12,7.375,1.0238095238095237,129.93263521625573,7.882075471698113,False,True,False
8,6,0,65,1,11,7.222222222222222,-1.208333333333333,129.93263521625573,8.452380952380953,False,True,False
9,12,0,77,1,10,7.7,-1.2222222222222223,129.93263521625573,7.882075471698113,False,True,False
10,7,1,84,2,9,7.636363636363637,-1.0333333333333332,136.14857069096334,8.452380952380953,False,True,False
11,9,2,93,4,8,7.75,0.19696969696969724,132.4675348044466,8.6,False,True,False
12,4,0,97,4,7,7.461538461538462,0.08333333333333393,133.05516105923311,8.452380952380953,False,True,False
13,13,0,110,4,6,7.857142857142857,-2.2948717948717947,133.05516105923311,8.6,False,True,False
14,4,0,114,4,5,7.6,-0.1904761904761907,133.05516105923311,8.452380952380953,False,True,False
15,11,1,125,5,4,7.8125,-0.5999999999999996,133.05516105923311,8.88888888888889,False,False,True
16,9,0,134,5,3,7.882352941176471,1.020833333333334,135.40133193130038,7.687975646879757,False,False,True
17,14,0,148,5,2,8.222222222222221,-0.382352941176471,135.40133193130038,7.882075471698113,False,False,True
18,11,3,159,8,1,8.368421052631579,2.6111111111111125,117.79685761355628,8.38265306122449,False,False,True
19,7,2,166,10,0,8.3,1.4649122807017552,81.13317257537666,7.687975646879757,False,False,True
