over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,25,0,25,0,19,25.0,0.0,133.33957150330323,8.788990825688073,True,False,False
1,10,0,35,0,18,17.5,0.0,133.33957150330323,7.70566037735849,True,False,False
2,8,0,43,0,17,14.333333333333334,0.0,133.33957150330323,9.020725388601036,True,False,False
3,14,0,57,0,16,14.25,0.0,133.33957150330323,6.850439882697947,True,False,False
4,9,0,66,0,15,13.2,-3.583333333333334,133.33957150330323,9.020725388601036,True,False,False
5,1,0,67,0,14,11.166666666666666,-2.8666666666666654,133.33957150330323,8.941176470588236,True,False,False
6,4,0,71,0,13,10.142857142857142,-3.166666666666666,133.33957150330323,7.70566037735849,False,True,False
7,10,0,81,0,12,10.125,-5.476190476190475,133.33957150330323,8.941176470588236,False,True,False
8,3,0,84,0,11,9.333333333333334,-5.125,133.33957150330323,6.850439882697947,False,True,False
9,11,0,95,0,10,9.5,-3.666666666666667,133.33957150330323,7.70566037735849,False,True,False
10,9,0,104,0,9,9.454545454545455,-1.5,133.33957150330323,6.850439882697947,False,True,False
11,9,0,113,0,8,9.416666666666666,-1.787878787878788,133.33957150330323,7.70566037735849,False,True,False
12,10,0,123,0,7,9.461538461538462,0.25,133.33957150330323,6.850439882697947,False,True,False
13,9,1,132,1,6,9.428571428571429,-0.12820512820512775,136.75890132740543,8.941176470588236,False,True,False
14,14,0,146,1,5,9.733333333333333,-0.5952380952380949,143.4111953250494,9.020725388601036,False,True,False
15,4,2,150,3,4,9.375,0.7666666666666675,142.2439907554026,8.941176470588236,False,False,True
16,6,0,156,3,3,9.176470588235293,-1.875,141.07678618575576,9.020725388601036,False,False,True
