over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,129.653256364848,9.067415730337078,True,False,False
1,9,0,14,0,18,7.0,0.0,129.653256364848,8.603674540682414,True,False,False
2,5,0,19,0,17,6.333333333333333,0.0,129.653256364848,8.666666666666666,True,False,False
3,9,0,28,0,16,7.0,0.0,129.653256364848,9.067415730337078,True,False,False
4,5,1,33,1,15,6.6,0.666666666666667,128.26995614479802,8.603674540682414,True,False,False
5,2,2,35,3,14,5.833333333333333,-0.7666666666666666,139.75393883946683,7.189153439153439,True,False,False
6,5,1,40,4,13,5.714285714285714,-2.0,135.67790645220916,8.666666666666666,False,True,False
7,3,0,43,4,12,5.375,-3.7142857142857144,128.27256000404662,7.382239382239383,False,True,False
8,9,0,52,4,11,5.777777777777778,-3.5416666666666665,128.27256000404662,9.558823529411764,False,True,False
9,3,1,55,5,10,5.5,-0.6111111111111107,128.27256000404662,7.382239382239383,False,True,False
10,9,0,64,5,9,5.818181818181818,-1.0,141.80077913678417,9.558823529411764,False,True,False
11,4,0,68,5,8,5.666666666666667,0.6818181818181817,141.80077913678417,7.382239382239383,False,True,False
12,12,0,80,5,7,6.153846153846154,-0.8333333333333339,141.80077913678417,9.067415730337078,False,True,False
13,4,0,84,5,6,6.0,2.1794871794871797,141.80077913678417,7.382239382239383,False,True,False
14,14,0,98,5,5,6.533333333333333,0.666666666666667,141.80077913678417,8.603674540682414,False,True,False
15,7,1,105,6,4,6.5625,3.466666666666667,127.86718609118945,8.666666666666666,False,False,True
16,11,0,116,6,3,6.823529411764706,1.270833333333334,114.12782316194138,9.067415730337078,False,False,True
17,17,0,133,6,2,7.388888888888889,3.3431372549019605,114.12782316194138,8.603674540682414,False,False,True
18,12,0,145,6,1,7.631578947368421,3.777777777777777,114.12782316194138,8.666666666666666,False,False,True
19,12,2,157,8,0,7.85,5.701754385964913,106.16651625430238,9.558823529411764,False,False,True
