over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,8,0,8,0,19,8.0,0.0,127.33437314319666,7.857971014492754,True,False,False
1,9,0,17,0,18,8.5,0.0,127.33437314319666,8.25,True,False,False
2,13,0,30,0,17,10.0,0.0,127.33437314319666,9.446808510638299,True,False,False
3,7,1,37,1,16,9.25,0.0,118.96779438596722,8.25,True,False,False
4,12,0,49,1,15,9.8,-0.08333333333333393,121.31933863777438,9.446808510638299,True,False,False
5,4,0,53,1,14,8.833333333333334,0.36666666666666536,121.31933863777438,8.25,True,False,False
6,7,0,60,1,13,8.571428571428571,-1.666666666666667,121.31933863777438,8.405405405405405,False,True,False
7,3,1,63,2,12,7.875,-0.9047619047619042,126.894983256374,8.01702786377709,False,True,False
8,14,0,77,2,11,8.555555555555555,-3.708333333333333,120.14045468254082,9.446808510638299,False,True,False
9,10,0,87,2,10,8.7,-1.0555555555555554,120.14045468254082,8.01702786377709,False,True,False
10,7,0,94,2,9,8.545454545454545,-0.1999999999999993,120.14045468254082,8.405405405405405,False,True,False
11,6,0,100,2,8,8.333333333333334,1.787878787878789,120.14045468254082,8.01702786377709,False,True,False
12,11,1,111,3,7,8.538461538461538,-0.666666666666667,120.14045468254082,9.446808510638299,False,True,False
13,12,0,123,3,6,8.785714285714286,-1.0384615384615383,114.40403172246748,7.472602739726027,False,True,False
14,10,0,133,3,5,8.866666666666667,0.3809523809523796,114.40403172246748,8.01702786377709,False,True,False
15,11,0,144,3,4,9.0,1.6333333333333329,114.40403172246748,7.857971014492754,False,False,True
16,3,0,147,3,3,8.647058823529411,2.0,114.40403172246748,8.405405405405405,False,False,True
17,13,0,160,3,2,8.88888888888889,-0.6470588235294112,114.40403172246748,7.857971014492754,False,False,True
18,10,0,170,3,1,8.947368421052632,0.11111111111111072,114.40403172246748,8.405405405405405,False,False,True
19,13,2,183,5,0,9.15,-0.2807017543859658,104.60506745860508,7.857971014492754,False,False,True
