over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,3,0,3,0,19,3.0,0.0,128.06943456614508,9.229508196721312,True,False,False
1,10,0,13,0,18,6.5,0.0,128.06943456614508,9.121621621621621,True,False,False
2,7,0,20,0,17,6.666666666666667,0.0,128.06943456614508,9.229508196721312,True,False,False
3,7,0,27,0,16,6.75,0.0,128.06943456614508,9.577777777777778,True,False,False
4,11,0,38,0,15,7.6,1.25,128.06943456614508,9.229508196721312,True,False,False
5,12,0,50,0,14,8.333333333333334,0.7333333333333343,128.06943456614508,9.831858407079647,True,False,False
6,9,1,59,1,13,8.428571428571429,1.666666666666666,130.14152780600148,8.01702786377709,False,True,False
7,5,0,64,1,12,8.0,1.7380952380952372,133.26127819548873,8.564102564102564,False,True,False
8,16,0,80,1,11,8.88888888888889,0.16666666666666607,133.26127819548873,8.01702786377709,False,True,False
9,11,0,91,1,10,9.1,0.6111111111111107,133.26127819548873,8.564102564102564,False,True,False
10,7,0,98,1,9,8.909090909090908,1.5666666666666664,133.26127819548873,9.121621621621621,False,True,False
11,21,0,119,1,8,9.916666666666666,2.4242424242424256,133.26127819548873,9.577777777777778,False,True,False
12,20,0,139,1,7,10.692307692307692,3.083333333333334,133.26127819548873,8.01702786377709,False,True,False
13,8,0,147,1,6,10.5,5.307692307692308,133.26127819548873,9.831858407079647,False,True,False
14,19,0,166,1,5,11.066666666666666,5.833333333333332,133.26127819548873,9.121621621621621,False,True,False
15,17,0,183,1,4,11.4375,4.6,133.26127819548873,9.831858407079647,False,False,True
16,15,1,198,2,3,11.647058823529411,3.229166666666666,135.4046154526338,9.577777777777778,False,False,True
17,7,0,205,2,2,11.38888888888889,4.852941176470589,136.9885021263191,9.229508196721312,False,False,True
18,9,1,214,3,1,11.263157894736842,1.1111111111111107,136.9885021263191,9.577777777777778,False,False,True
19,19,0,233,3,0,11.65,-1.9298245614035086,146.60620836374363,9.831858407079647,False,False,True
