over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,123.51988101232773,7.852941176470588,True,False,False
1,6,1,7,1,18,3.5,0.0,123.51988101232773,8.692759295499021,True,False,False
2,2,0,9,1,17,3.0,0.0,116.7149496840135,7.852941176470588,True,False,False
3,8,0,17,1,16,4.25,-0.5,116.7149496840135,8.692759295499021,True,False,False
4,13,0,30,1,15,6.0,0.583333333333333,116.7149496840135,7.852941176470588,True,False,False
5,6,0,36,1,14,6.0,1.666666666666667,116.7149496840135,6.850439882697947,True,False,False
6,10,0,46,1,13,6.571428571428571,3.0,116.7149496840135,8.494413407821229,False,True,False
7,4,0,50,1,12,6.25,3.095238095238095,116.7149496840135,7.456,False,True,False
8,17,0,67,1,11,7.444444444444445,0.41666666666666696,116.7149496840135,8.494413407821229,False,True,False
9,5,0,72,1,10,7.2,2.8888888888888893,116.7149496840135,7.456,False,True,False
10,7,0,79,1,9,7.181818181818182,1.466666666666666,116.7149496840135,6.850439882697947,False,True,False
11,11,0,90,1,8,7.5,2.4848484848484844,116.7149496840135,7.456,False,True,False
12,3,2,93,3,7,7.153846153846154,0.16666666666666696,119.40489169388847,6.850439882697947,False,True,False
13,7,0,100,3,6,7.142857142857143,-1.1538461538461542,136.6826086770085,7.456,False,True,False
14,6,0,106,3,5,7.066666666666666,-1.1428571428571432,136.6826086770085,7.852941176470588,False,True,False
15,22,0,128,3,4,8.0,-2.7333333333333334,136.6826086770085,8.692759295499021,False,False,True
16,5,2,133,5,3,7.823529411764706,3.666666666666666,128.11360903670484,6.850439882697947,False,False,True
17,9,0,142,5,2,7.888888888888889,2.1764705882352944,103.65294249272768,8.494413407821229,False,False,True
18,13,0,155,5,1,8.157894736842104,3.1111111111111107,103.65294249272768,8.692759295499021,False,False,True
19,10,0,165,5,0,8.25,-0.15789473684210442,103.65294249272768,8.494413407821229,False,False,True
