over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,119.28886133389616,7.852941176470588,True,False,False
1,8,0,10,0,18,5.0,0.0,119.28886133389616,8.692759295499021,True,False,False
2,5,0,15,0,17,5.0,0.0,119.28886133389616,7.852941176470588,True,False,False
3,10,0,25,0,16,6.25,0.0,119.28886133389616,9.089285714285714,True,False,False
4,13,0,38,0,15,7.6,1.416666666666667,119.28886133389616,7.852941176470588,True,False,False
5,7,0,45,0,14,7.5,1.7333333333333343,119.28886133389616,9.089285714285714,True,False,False
6,10,0,55,0,13,7.857142857142857,2.5,119.28886133389616,8.692759295499021,False,True,False
7,8,0,63,0,12,7.875,2.1428571428571432,119.28886133389616,6.95945945945946,False,True,False
8,7,0,70,0,11,7.777777777777778,0.4583333333333339,119.28886133389616,7.857971014492754,False,True,False
9,5,0,75,0,10,7.5,0.5555555555555562,119.28886133389616,6.95945945945946,False,True,False
10,8,1,83,1,9,7.545454545454546,-0.833333333333333,123.70434503099263,7.857971014492754,False,True,False
11,4,0,87,1,8,7.25,-1.378787878787879,125.57472142998408,6.95945945945946,False,True,False
12,6,0,93,1,7,7.153846153846154,-2.083333333333333,125.57472142998408,8.692759295499021,False,True,False
13,8,0,101,1,6,7.214285714285714,-1.6538461538461542,125.57472142998408,9.089285714285714,False,True,False
14,11,0,112,1,5,7.466666666666667,-1.2142857142857144,125.57472142998408,7.852941176470588,False,True,False
15,3,0,115,1,4,7.1875,0.8666666666666671,125.57472142998408,9.089285714285714,False,False,True
