over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,8,0,8,0,19,8.0,0.0,122.90871616420792,8.453237410071942,True,False,False
1,12,0,20,0,18,10.0,0.0,122.90871616420792,9.089285714285714,True,False,False
2,7,0,27,0,17,9.0,0.0,122.90871616420792,8.78415300546448,True,False,False
3,7,1,34,1,16,8.5,0.0,136.68061825688667,8.94,True,False,False
4,10,0,44,1,15,8.8,-0.3333333333333339,145.1883507678499,7.920473773265652,True,False,False
5,17,0,61,1,14,10.166666666666666,-1.3000000000000007,145.1883507678499,9.089285714285714,True,False,False
6,12,1,73,2,13,10.428571428571429,0.6666666666666679,142.45049715055538,7.920473773265652,False,True,False
7,13,0,86,2,12,10.75,2.071428571428571,150.5996061791053,8.94,False,True,False
8,16,1,102,3,11,11.333333333333334,2.75,146.4151616172613,8.78415300546448,False,True,False
9,9,1,111,4,10,11.1,1.3333333333333321,139.1756700233755,8.453237410071942,False,True,False
