over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,102.3374637914387,8.432642487046632,True,False,False
1,8,0,9,0,18,4.5,0.0,102.3374637914387,8.24705882352941,True,False,False
2,6,1,15,1,17,5.0,0.0,107.14206553947012,8.432642487046632,True,False,False
3,7,0,22,1,16,5.5,-0.5,115.10640374853571,8.24705882352941,True,False,False
4,14,0,36,1,15,7.2,1.0,115.10640374853571,8.432642487046632,True,False,False
5,10,0,46,1,14,7.666666666666667,1.2999999999999998,115.10640374853571,8.08695652173913,True,False,False
6,2,2,48,3,13,6.857142857142857,2.666666666666667,118.36667108357634,8.043478260869565,False,True,False
7,8,0,56,3,12,7.0,0.8095238095238093,121.62693841861696,8.08695652173913,False,True,False
8,2,0,58,3,11,6.444444444444445,-1.333333333333333,121.62693841861696,8.043478260869565,False,True,False
9,9,0,67,3,10,6.7,-3.4444444444444446,121.62693841861696,8.481481481481481,False,True,False
10,14,0,81,3,9,7.363636363636363,-0.36666666666666714,121.62693841861696,8.043478260869565,False,True,False
11,14,0,95,3,8,7.916666666666667,0.9696969696969706,121.62693841861696,8.118279569892474,False,True,False
12,6,0,101,3,7,7.769230769230769,4.416666666666667,121.62693841861696,8.043478260869565,False,True,False
13,3,0,104,3,6,7.428571428571429,3.5641025641025648,121.62693841861696,8.432642487046632,False,True,False
14,13,1,117,4,5,7.8,0.23809523809523814,120.6816470753986,8.481481481481481,False,True,False
15,6,1,123,5,4,7.6875,-0.9666666666666668,99.52528003420012,8.08695652173913,False,False,True
16,7,0,130,5,3,7.647058823529412,-1.354166666666667,86.89553219448095,7.385416666666667,False,False,True
17,4,1,134,6,2,7.444444444444445,0.019607843137253944,93.79242376183788,8.24705882352941,False,False,True
18,8,0,142,6,1,7.473684210526316,-2.7777777777777777,113.18863564275681,8.08695652173913,False,False,True
19,16,0,158,6,0,7.9,-1.640350877192983,113.18863564275681,8.24705882352941,False,False,True
