over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,14,0,14,0,19,14.0,0.0,129.5192630231454,9.862068965517242,True,False,False
1,2,1,16,1,18,8.0,0.0,133.84815790229254,7.5852272727272725,True,False,False
2,7,1,23,2,17,7.666666666666667,0.0,135.47462292065822,9.862068965517242,True,False,False
3,1,0,24,2,16,6.0,-1.0,131.9589605506939,7.5852272727272725,True,False,False
4,7,0,31,2,15,6.2,-3.6666666666666665,131.9589605506939,8.880733944954128,True,False,False
5,4,0,35,2,14,5.833333333333333,-1.7000000000000002,131.9589605506939,7.5852272727272725,True,False,False
6,6,1,41,3,13,5.857142857142857,-1.833333333333333,134.53640368943724,7.920473773265652,False,True,False
7,11,0,52,3,12,6.5,-0.6904761904761898,136.24443955905213,8.028571428571428,False,True,False
8,6,0,58,3,11,6.444444444444445,0.0,136.24443955905213,7.920473773265652,False,True,False
9,5,0,63,3,10,6.3,0.7222222222222223,136.24443955905213,7.5852272727272725,False,True,False
10,14,0,77,3,9,7.0,1.0333333333333332,136.24443955905213,8.880733944954128,False,True,False
11,6,1,83,4,8,6.916666666666667,1.333333333333334,137.64886080942665,8.028571428571428,False,True,False
12,6,0,89,4,7,6.846153846153846,0.916666666666667,136.627646230678,9.862068965517242,False,True,False
13,9,0,98,4,6,7.0,1.3205128205128203,136.627646230678,8.028571428571428,False,True,False
14,14,0,112,4,5,7.466666666666667,-0.5,136.627646230678,7.920473773265652,False,True,False
15,10,0,122,4,4,7.625,2.1999999999999993,136.627646230678,8.880733944954128,False,False,True
16,27,0,149,4,3,8.764705882352942,3.375,136.627646230678,8.028571428571428,False,False,True
17,22,0,171,4,2,9.5,8.235294117647058,136.627646230678,7.920473773265652,False,False,True
18,12,0,183,4,1,9.631578947368421,10.166666666666668,136.627646230678,8.880733944954128,False,False,True
19,18,1,201,5,0,10.05,10.701754385964911,133.74244014446134,9.862068965517242,False,False,True
