over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,127.24230945451494,7.659863945578231,True,False,False
1,5,0,6,0,18,3.0,0.0,127.24230945451494,8.544117647058824,True,False,False
2,7,1,13,1,17,4.333333333333333,0.0,122.61061853797695,7.659863945578231,True,False,False
3,8,0,21,1,16,5.25,-0.5,116.83432338096266,8.544117647058824,True,False,False
4,6,0,27,1,15,5.4,0.916666666666667,116.83432338096266,7.659863945578231,True,False,False
5,8,0,35,1,14,5.833333333333333,1.0999999999999996,116.83432338096266,6.850439882697947,True,False,False
6,7,0,42,1,13,6.0,1.5,116.83432338096266,8.06872852233677,False,True,False
7,4,1,46,2,12,5.75,1.0,119.79431082540367,7.514598540145985,False,True,False
8,7,0,53,2,11,5.888888888888889,0.08333333333333304,123.01784788565504,8.06872852233677,False,True,False
9,10,0,63,2,10,6.3,-0.3888888888888893,123.01784788565504,7.514598540145985,False,True,False
10,4,1,67,3,9,6.090909090909091,0.20000000000000018,122.48602406022565,8.481481481481481,False,True,False
11,2,0,69,3,8,5.75,0.40909090909090917,120.8718932331956,6.850439882697947,False,True,False
12,10,0,79,3,7,6.076923076923077,-0.916666666666667,120.8718932331956,8.481481481481481,False,True,False
13,7,0,86,3,6,6.142857142857143,-1.2435897435897436,120.8718932331956,7.514598540145985,False,True,False
14,14,0,100,3,5,6.666666666666667,0.1904761904761898,120.8718932331956,8.544117647058824,False,True,False
15,1,2,101,5,4,6.3125,3.666666666666667,131.79409550995797,6.850439882697947,False,False,True
16,5,0,106,5,3,6.235294117647059,0.020833333333333037,120.5703431342609,8.06872852233677,False,False,True
17,8,0,114,5,2,6.333333333333333,-0.5686274509803919,120.5703431342609,7.659863945578231,False,False,True
18,18,0,132,5,1,6.947368421052632,-2.666666666666666,120.5703431342609,6.850439882697947,False,False,True
19,12,1,144,6,0,7.2,3.385964912280702,100.26326969184645,8.06872852233677,False,False,True
