over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,1,5,1,19,5.0,0.0,130.14152780600148,7.687975646879757,True,False,False
1,12,0,17,1,18,8.5,0.0,133.26127819548873,9.76,True,False,False
2,15,0,32,1,17,10.666666666666666,0.0,133.26127819548873,7.687975646879757,True,False,False
3,18,0,50,1,16,12.5,-0.5,133.26127819548873,8.807692307692308,True,False,False
4,5,0,55,1,15,11.0,2.5,133.26127819548873,9.76,True,False,False
5,10,0,65,1,14,10.833333333333334,1.666666666666666,133.26127819548873,8.933035714285714,True,False,False
6,13,0,78,1,13,11.142857142857142,0.16666666666666607,133.26127819548873,8.238095238095237,False,True,False
7,11,0,89,1,12,11.125,-1.8095238095238084,133.26127819548873,9.008333333333333,False,True,False
8,6,0,95,1,11,10.555555555555555,0.20833333333333393,133.26127819548873,8.807692307692308,False,True,False
9,8,0,103,1,10,10.3,-0.5555555555555554,133.26127819548873,9.008333333333333,False,True,False
10,15,0,118,1,9,10.727272727272727,-1.9666666666666668,133.26127819548873,9.76,False,True,False
11,13,0,131,1,8,10.916666666666666,-1.0606060606060606,133.26127819548873,8.8,False,True,False
12,8,0,139,1,7,10.692307692307692,1.083333333333334,133.26127819548873,8.933035714285714,False,True,False
13,8,0,147,1,6,10.5,1.3076923076923084,133.26127819548873,9.008333333333333,False,True,False
14,7,1,154,2,5,10.266666666666667,-0.8333333333333339,135.4046154526338,9.76,False,True,False
15,9,1,163,3,4,10.1875,-3.1000000000000005,135.53753642387812,7.687975646879757,False,False,True
16,8,1,171,4,3,10.058823529411764,-3.1875,131.8248729323654,8.933035714285714,False,False,True
17,7,1,178,5,2,9.88888888888889,-3.5588235294117645,120.26338053254965,8.807692307692308,False,False,True
18,8,0,186,5,1,9.789473684210526,-3.3888888888888893,116.11842105263158,8.933035714285714,False,False,True
19,2,4,188,9,0,9.4,-3.1228070175438587,106.45584040536376,7.687975646879757,False,False,True
