over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,122.91238288086117,7.594936708860759,True,False,False
1,9,0,14,0,18,7.0,0.0,122.91238288086117,8.544117647058824,True,False,False
2,7,1,21,1,17,7.0,0.0,126.98746014687383,7.869918699186992,True,False,False
3,6,0,27,1,16,6.75,-0.5,130.32048519179855,8.96657381615599,True,False,False
4,4,0,31,1,15,6.2,0.08333333333333304,130.32048519179855,8.544117647058824,True,False,False
5,7,0,38,1,14,6.333333333333333,-1.0333333333333332,130.32048519179855,7.869918699186992,True,False,False
6,9,0,47,1,13,6.714285714285714,-0.6666666666666661,130.32048519179855,7.096774193548387,False,True,False
7,5,0,52,1,12,6.5,-0.04761904761904745,130.32048519179855,7.594936708860759,False,True,False
8,8,0,60,1,11,6.666666666666667,0.5,130.32048519179855,7.096774193548387,False,True,False
9,11,1,71,2,10,7.1,0.6666666666666661,130.32048519179855,7.594936708860759,False,True,False
10,5,0,76,2,9,6.909090909090909,0.40000000000000036,121.7171950937283,8.544117647058824,False,True,False
11,10,0,86,2,8,7.166666666666667,0.5909090909090908,121.7171950937283,8.96657381615599,False,True,False
12,15,0,101,2,7,7.769230769230769,0.9999999999999991,121.7171950937283,7.096774193548387,False,True,False
13,10,0,111,2,6,7.928571428571429,2.230769230769231,121.7171950937283,7.869918699186992,False,True,False
14,4,1,115,3,5,7.666666666666667,3.7380952380952372,121.7171950937283,8.544117647058824,False,True,False
15,9,0,124,3,4,7.75,1.4999999999999991,129.83328227835176,7.594936708860759,False,False,True
16,12,0,136,3,3,8.0,-0.583333333333333,129.83328227835176,8.96657381615599,False,False,True
17,12,0,148,3,2,8.222222222222221,-0.16666666666666607,129.83328227835176,7.869918699186992,False,False,True
18,8,0,156,3,1,8.210526315789474,2.7777777777777786,129.83328227835176,8.96657381615599,False,False,True
