over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,123.17505649540837,7.961864406779661,True,False,False
1,4,1,9,1,18,4.5,0.0,123.23305653153011,8.916167664670658,True,False,False
2,1,0,10,1,17,3.3333333333333335,0.0,120.59365150672429,7.961864406779661,True,False,False
3,5,1,15,2,16,3.75,-0.5,129.9225815512757,8.916167664670658,True,False,False
4,8,0,23,2,15,4.6,-1.4166666666666665,135.96474912207606,7.961864406779661,True,False,False
5,9,0,32,2,14,5.333333333333333,-0.4333333333333327,135.96474912207606,8.933035714285714,True,False,False
6,5,0,37,2,13,5.285714285714286,1.5,135.96474912207606,7.594936708860759,False,True,False
7,2,0,39,2,12,4.875,2.0476190476190474,135.96474912207606,6.958333333333333,False,True,False
8,6,0,45,2,11,5.0,0.45833333333333304,135.96474912207606,7.594936708860759,False,True,False
9,9,0,54,2,10,5.4,-0.666666666666667,135.96474912207606,6.958333333333333,False,True,False
10,11,2,65,4,9,5.909090909090909,0.2666666666666666,137.06446688003695,7.594936708860759,False,True,False
11,3,0,68,4,8,5.666666666666667,1.757575757575757,144.02095433922364,6.958333333333333,False,True,False
12,8,0,76,4,7,5.846153846153846,1.0,144.02095433922364,7.594936708860759,False,True,False
13,9,0,85,4,6,6.071428571428571,0.4871794871794872,144.02095433922364,8.933035714285714,False,True,False
14,8,0,93,4,5,6.2,0.5952380952380958,144.02095433922364,6.958333333333333,False,True,False
15,11,1,104,5,4,6.5,2.1333333333333337,132.9641161870484,8.916167664670658,False,False,True
16,7,0,111,5,3,6.529411764705882,2.333333333333334,129.71544076153825,7.961864406779661,False,False,True
17,2,2,113,7,2,6.277777777777778,1.6372549019607838,108.90431227032909,8.933035714285714,False,False,True
18,5,0,118,7,1,6.2105263157894735,-1.1111111111111107,88.09318377911993,8.916167664670658,False,False,True
19,13,0,131,7,0,6.55,-2.5438596491228065,88.09318377911993,8.933035714285714,False,False,True
