over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,1,6,1,19,6.0,0.0,118.91036603396002,8.603674540682414,True,False,False
1,6,0,12,1,18,6.0,0.0,103.95201931826136,8.916167664670658,True,False,False
2,5,0,17,1,17,5.666666666666667,0.0,103.95201931826136,8.603674540682414,True,False,False
3,11,0,28,1,16,7.0,-0.5,103.95201931826136,8.916167664670658,True,False,False
4,6,1,34,2,15,6.8,0.33333333333333304,114.44467473351885,8.603674540682414,True,False,False
5,15,0,49,2,14,8.166666666666666,0.033333333333333215,123.89631146333559,8.916167664670658,True,False,False
6,2,1,51,3,13,7.285714285714286,2.0,122.3867372864925,7.189153439153439,False,True,False
7,5,1,56,4,12,7.0,-0.6190476190476186,127.39878724842006,8.364583333333334,False,True,False
8,4,0,60,4,11,6.666666666666667,-0.666666666666667,133.8108831929758,7.189153439153439,False,True,False
9,5,1,65,5,10,6.5,-4.0,126.01281101753943,8.364583333333334,False,True,False
10,8,0,73,5,9,6.636363636363637,-2.833333333333333,122.92332611535025,8.417457305502847,False,True,False
11,10,0,83,5,8,6.916666666666667,-1.4696969696969697,122.92332611535025,8.364583333333334,False,True,False
12,7,0,90,5,7,6.923076923076923,0.25,122.92332611535025,7.189153439153439,False,True,False
13,7,0,97,5,6,6.928571428571429,1.4102564102564106,122.92332611535025,8.916167664670658,False,True,False
14,6,1,103,6,5,6.866666666666666,1.0714285714285712,120.86597375541116,7.189153439153439,False,True,False
15,7,0,110,6,4,6.875,-0.6999999999999993,126.09062729978339,8.417457305502847,False,False,True
16,12,1,122,7,3,7.176470588235294,-0.708333333333333,116.91981788389984,8.364583333333334,False,False,True
17,3,2,125,9,2,6.944444444444445,0.15686274509803955,83.99109718064658,8.417457305502847,False,False,True
18,5,0,130,9,1,6.842105263157895,-1.1111111111111116,77.06687730384414,8.603674540682414,False,False,True
19,5,0,135,9,0,6.75,-1.6754385964912277,77.06687730384414,8.417457305502847,False,False,True
