over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,141.3649203903441,7.687975646879757,True,False,False
1,7,0,12,0,18,6.0,0.0,141.3649203903441,8.941176470588236,True,False,False
2,12,0,24,0,17,8.0,0.0,141.3649203903441,7.687975646879757,True,False,False
3,11,0,35,0,16,8.75,0.0,141.3649203903441,8.933035714285714,True,False,False
4,12,0,47,0,15,9.4,1.25,141.3649203903441,8.941176470588236,True,False,False
5,14,0,61,0,14,10.166666666666666,2.2666666666666657,141.3649203903441,7.687975646879757,True,False,False
6,8,0,69,0,13,9.857142857142858,2.166666666666668,141.3649203903441,9.0,False,True,False
7,13,0,82,0,12,10.25,1.4761904761904763,141.3649203903441,9.444444444444445,False,True,False
8,15,0,97,0,11,10.777777777777779,1.416666666666666,141.3649203903441,9.0,False,True,False
9,2,1,99,1,10,9.9,1.2222222222222214,143.3606219009355,8.933035714285714,False,True,False
10,10,0,109,1,9,9.909090909090908,-0.40000000000000036,145.26692155196827,9.0,False,True,False
11,20,0,129,1,8,10.75,-1.4090909090909083,145.26692155196827,10.947368421052632,False,True,False
12,11,0,140,1,7,10.76923076923077,-0.5833333333333339,145.26692155196827,8.941176470588236,False,True,False
13,11,0,151,1,6,10.785714285714286,2.897435897435896,145.26692155196827,8.933035714285714,False,True,False
14,8,1,159,2,5,10.6,3.2142857142857135,148.68284966209652,9.0,False,True,False
15,15,1,174,3,4,10.875,-1.0999999999999996,151.43336540223567,10.947368421052632,False,False,True
16,6,0,180,3,3,10.588235294117647,-0.5416666666666661,146.53030387822486,7.687975646879757,False,False,True
17,6,1,186,4,2,10.333333333333334,-1.9215686274509807,151.07669976062448,8.941176470588236,False,False,True
18,9,1,195,5,1,10.263157894736842,-2.333333333333334,124.18158034214058,8.933035714285714,False,False,True
19,19,0,214,5,0,10.7,-4.2631578947368425,106.187624750499,10.947368421052632,False,False,True
