over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,136.58629782179173,9.229508196721312,True,False,False
1,3,0,4,0,18,2.0,0.0,136.58629782179173,7.456310679611651,True,False,False
2,7,0,11,0,17,3.6666666666666665,0.0,136.58629782179173,9.229508196721312,True,False,False
3,9,0,20,0,16,5.0,0.0,136.58629782179173,9.684931506849315,True,False,False
4,23,0,43,0,15,8.6,1.333333333333333,136.58629782179173,9.229508196721312,True,False,False
5,7,0,50,0,14,8.333333333333334,4.4,136.58629782179173,7.456310679611651,True,False,False
6,13,0,63,0,13,9.0,4.666666666666666,136.58629782179173,9.684931506849315,False,True,False
7,6,0,69,0,12,8.625,5.333333333333334,136.58629782179173,7.759856630824372,False,True,False
8,17,0,86,0,11,9.555555555555555,0.041666666666666075,136.58629782179173,9.22689075630252,False,True,False
9,7,0,93,0,10,9.3,2.4444444444444446,136.58629782179173,7.759856630824372,False,True,False
10,10,0,103,0,9,9.363636363636363,0.6999999999999993,136.58629782179173,7.406162464985995,False,True,False
11,10,0,113,0,8,9.416666666666666,1.9696969696969706,136.58629782179173,7.759856630824372,False,True,False
12,4,1,117,1,7,9.0,-0.4166666666666661,135.95235761434358,9.229508196721312,False,True,False
13,4,0,121,1,6,8.642857142857142,-1.5,132.86767180263027,7.759856630824372,False,True,False
14,10,1,131,2,5,8.733333333333333,-3.1428571428571423,132.86767180263027,9.22689075630252,False,True,False
15,7,0,138,2,4,8.625,-3.7333333333333325,128.27711105525563,7.406162464985995,False,False,True
16,5,1,143,3,3,8.411764705882353,-2.125,129.25259607745127,9.22689075630252,False,False,True
17,16,1,159,4,2,8.833333333333334,-2.07843137254902,127.52157623982508,7.456310679611651,False,False,True
18,25,0,184,4,1,9.68421052631579,-0.5,125.68058129881638,9.22689075630252,False,False,True
19,13,0,197,4,0,9.85,4.6491228070175445,125.68058129881638,7.456310679611651,False,False,True
