over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,12,0,12,0,19,12.0,0.0,118.82109012985521,7.9655172413793105,True,False,False
1,6,0,18,0,18,9.0,0.0,118.82109012985521,7.805755395683454,True,False,False
2,10,0,28,0,17,9.333333333333334,0.0,118.82109012985521,7.886363636363637,True,False,False
3,11,0,39,0,16,9.75,0.0,118.82109012985521,7.805755395683454,True,False,False
4,8,0,47,0,15,9.4,-0.75,118.82109012985521,9.666666666666666,True,False,False
5,6,0,53,0,14,8.833333333333334,0.2666666666666657,118.82109012985521,7.886363636363637,True,False,False
6,1,1,54,1,13,7.714285714285714,-0.5,117.78880834373513,7.544025157232705,False,True,False
7,2,1,56,2,12,7.0,-3.2142857142857144,118.33745075882455,7.096774193548387,False,True,False
8,6,1,62,3,11,6.888888888888889,-5.0,120.41224267444035,7.544025157232705,False,True,False
9,8,0,70,3,10,7.0,-5.388888888888889,120.15438599606267,7.096774193548387,False,True,False
10,9,0,79,3,9,7.181818181818182,-2.666666666666667,120.15438599606267,7.9655172413793105,False,True,False
11,5,0,84,3,8,7.0,-0.015151515151514694,120.15438599606267,7.886363636363637,False,True,False
12,6,0,90,3,7,6.923076923076923,0.33333333333333304,120.15438599606267,7.9655172413793105,False,True,False
13,14,0,104,3,6,7.428571428571429,-0.2564102564102564,120.15438599606267,7.096774193548387,False,True,False
14,10,0,114,3,5,7.6,0.9047619047619051,120.15438599606267,7.544025157232705,False,True,False
15,11,0,125,3,4,7.8125,2.4000000000000004,120.15438599606267,7.886363636363637,False,False,True
16,10,1,135,4,3,7.9411764705882355,3.854166666666666,126.92215843410035,7.544025157232705,False,False,True
17,9,0,144,4,2,8.0,1.8921568627450984,132.52111526540307,7.805755395683454,False,False,True
18,20,0,164,4,1,8.631578947368421,1.5,132.52111526540307,9.666666666666666,False,False,True
19,14,1,178,5,0,8.9,3.8684210526315788,132.52111526540307,7.805755395683454,False,False,True
