over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,16,0,16,0,19,16.0,0.0,131.2202271686859,7.659863945578231,True,False,False
1,23,0,39,0,18,19.5,0.0,131.2202271686859,8.96657381615599,True,False,False
2,7,1,46,1,17,15.333333333333334,0.0,130.3174403061712,7.659863945578231,True,False,False
3,4,0,50,1,16,12.5,-0.5,124.41529584037167,8.06872852233677,True,False,False
4,8,0,58,1,15,11.6,-1.666666666666666,124.41529584037167,7.659863945578231,True,False,False
5,7,1,65,2,14,10.833333333333334,-5.766666666666667,132.47034444037396,8.06872852233677,True,False,False
6,5,0,70,2,13,10.0,-5.000000000000001,138.54615411076014,7.305194805194805,False,True,False
7,5,1,75,3,12,9.375,-3.833333333333333,125.82663504024838,8.06872852233677,False,True,False
8,10,0,85,3,11,9.444444444444445,-4.708333333333333,124.48401926980168,7.305194805194805,False,True,False
9,4,0,89,3,10,8.9,-3.2777777777777777,124.48401926980168,8.13671875,False,True,False
10,7,1,96,4,9,8.727272727272727,-3.0666666666666673,115.064817877981,8.96657381615599,False,True,False
11,3,1,99,5,8,8.25,-2.2272727272727266,120.17703383540437,7.305194805194805,False,True,False
12,6,1,105,6,7,8.076923076923077,-4.583333333333333,131.69130572703477,8.13671875,False,True,False
