over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,1,1,1,19,1.0,0.0,145.36093255490186,7.456,True,False,False
1,3,1,4,2,18,2.0,0.0,142.9287579450648,8.788990825688073,True,False,False
2,8,0,12,2,17,4.0,0.0,146.82432957814765,6.850439882697947,True,False,False
3,1,2,13,4,16,3.25,-1.0,131.76196716061534,9.012422360248447,True,False,False
4,3,0,16,4,15,3.2,-0.75,128.82164260994347,7.70566037735849,True,False,False
5,1,0,17,4,14,2.8333333333333335,-0.20000000000000018,128.82164260994347,9.012422360248447,True,False,False
6,13,0,30,4,13,4.285714285714286,-2.166666666666667,128.82164260994347,6.850439882697947,False,True,False
7,4,2,34,6,12,4.25,1.3809523809523814,128.7321949040909,8.788990825688073,False,True,False
8,1,1,35,7,11,3.888888888888889,0.75,139.0950516832389,7.70566037735849,False,True,False
9,14,0,49,7,10,4.9,0.6111111111111112,122.21782621678113,8.788990825688073,False,True,False
10,9,0,58,7,9,5.2727272727272725,-0.06666666666666732,122.21782621678113,7.70566037735849,False,True,False
11,8,1,66,8,8,5.5,2.2272727272727275,102.98392715527343,9.012422360248447,False,True,False
12,8,0,74,8,7,5.6923076923076925,4.333333333333334,96.53471426232193,6.850439882697947,False,True,False
13,1,0,75,8,6,5.357142857142857,2.1410256410256414,96.53471426232193,7.70566037735849,False,True,False
14,8,0,83,8,5,5.533333333333333,-0.1904761904761898,96.53471426232193,9.012422360248447,False,True,False
15,2,1,85,9,4,5.3125,0.13333333333333375,83.1970558850262,6.850439882697947,False,False,True
16,0,1,85,10,3,5.0,-2.1458333333333335,92.53751931141028,8.788990825688073,False,False,True
