over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,1,2,1,19,2.0,0.0,135.3947180376019,8.38265306122449,True,False,False
1,16,0,18,1,18,9.0,0.0,131.50116796549375,7.961864406779661,True,False,False
2,12,0,30,1,17,10.0,0.0,131.50116796549375,8.38265306122449,True,False,False
3,12,1,42,2,16,10.5,-0.5,139.0631760164047,8.880733944954128,True,False,False
4,3,0,45,2,15,9.0,2.333333333333334,138.820752725172,8.38265306122449,True,False,False
5,3,1,48,3,14,8.0,-0.5,136.28169052406218,8.028571428571428,True,False,False
6,5,1,53,4,13,7.571428571428571,-3.0,143.69978035813347,8.880733944954128,False,True,False
7,6,0,59,4,12,7.375,-4.904761904761905,138.45607447808692,8.028571428571428,False,True,False
8,3,0,62,4,11,6.888888888888889,-3.708333333333333,138.45607447808692,7.920473773265652,False,True,False
9,16,0,78,4,10,7.8,-2.7222222222222223,138.45607447808692,7.961864406779661,False,True,False
10,7,0,85,4,9,7.7272727272727275,0.5333333333333341,138.45607447808692,7.920473773265652,False,True,False
11,9,0,94,4,8,7.833333333333333,0.9393939393939386,138.45607447808692,8.028571428571428,False,True,False
12,6,0,100,4,7,7.6923076923076925,2.833333333333333,138.45607447808692,7.961864406779661,False,True,False
13,15,1,115,5,6,8.214285714285714,-0.3589743589743595,136.93681801363985,8.880733944954128,False,True,False
14,2,0,117,5,5,7.8,1.2857142857142865,132.55093560329414,7.920473773265652,False,True,False
15,8,0,125,5,4,7.8125,-0.6333333333333329,132.55093560329414,7.961864406779661,False,False,True
16,8,0,133,5,3,7.823529411764706,0.020833333333333925,132.55093560329414,8.028571428571428,False,False,True
17,8,0,141,5,2,7.833333333333333,-1.8235294117647056,132.55093560329414,8.880733944954128,False,False,True
18,28,0,169,5,1,8.894736842105264,0.16666666666666696,132.55093560329414,7.920473773265652,False,False,True
19,18,0,187,5,0,9.35,5.771929824561402,132.55093560329414,8.38265306122449,False,False,True
