over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,5,0,5,0,19,5.0,0.0,116.83432338096266,7.882075471698113,True,False,False
1,11,0,16,0,18,8.0,0.0,116.83432338096266,8.84688995215311,True,False,False
2,16,0,32,0,17,10.666666666666666,0.0,116.83432338096266,7.882075471698113,True,False,False
3,10,0,42,0,16,10.5,0.0,116.83432338096266,8.84688995215311,True,False,False
4,6,0,48,0,15,9.6,1.833333333333334,116.83432338096266,8.01702786377709,True,False,False
5,9,0,57,0,14,9.5,1.0666666666666664,116.83432338096266,7.882075471698113,True,False,False
6,4,0,61,0,13,8.714285714285714,-1.166666666666666,116.83432338096266,8.069444444444445,False,True,False
7,3,0,64,0,12,8.0,-2.3809523809523805,116.83432338096266,8.03225806451613,False,True,False
8,9,0,73,0,11,8.11111111111111,-2.666666666666667,116.83432338096266,8.069444444444445,False,True,False
9,9,1,82,1,10,8.2,-2.7777777777777777,114.31098397967901,8.03225806451613,False,True,False
10,6,1,88,2,9,8.0,-1.6999999999999993,117.00269721450098,8.01702786377709,False,True,False
11,7,0,95,2,8,7.916666666666667,-1.0,120.8718932331956,8.069444444444445,False,True,False
12,7,0,102,2,7,7.846153846153846,-1.583333333333334,120.8718932331956,8.01702786377709,False,True,False
13,16,0,118,2,6,8.428571428571429,-1.6794871794871788,120.8718932331956,7.961538461538462,False,True,False
14,9,0,127,2,5,8.466666666666667,1.5714285714285712,120.8718932331956,8.069444444444445,False,True,False
15,11,0,138,2,4,8.625,2.1999999999999993,120.8718932331956,8.03225806451613,False,False,True
16,18,0,156,2,3,9.176470588235293,3.375,120.8718932331956,8.01702786377709,False,False,True
17,9,1,165,3,2,9.166666666666666,3.4901960784313726,122.22735269044317,8.84688995215311,False,False,True
18,13,0,178,3,1,9.368421052631579,3.0,122.62984083098132,7.882075471698113,False,False,True
19,13,1,191,4,0,9.55,3.464912280701755,136.99132245874947,8.84688995215311,False,False,True
