over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,3,0,3,0,19,3.0,0.0,135.18868778082648,7.882075471698113,True,False,False
1,5,2,8,2,18,4.0,0.0,132.96308071426492,8.368,True,False,False
2,9,0,17,2,17,5.666666666666667,0.0,128.9229870046326,7.882075471698113,True,False,False
3,1,0,18,2,16,4.5,-1.0,128.9229870046326,8.368,True,False,False
4,7,0,25,2,15,5.0,-0.5,128.9229870046326,7.882075471698113,True,False,False
5,11,1,36,3,14,6.0,0.666666666666667,135.47547188321457,8.368,True,False,False
6,3,0,39,3,13,5.571428571428571,-0.16666666666666696,145.35108543907438,8.01702786377709,False,True,False
7,9,0,48,3,12,6.0,0.9285714285714288,145.35108543907438,8.03225806451613,False,True,False
8,12,0,60,3,11,6.666666666666667,1.166666666666667,145.35108543907438,8.01702786377709,False,True,False
9,12,0,72,3,10,7.2,1.333333333333333,145.35108543907438,8.03225806451613,False,True,False
10,4,0,76,3,9,6.909090909090909,3.8,145.35108543907438,7.769230769230769,False,True,False
11,10,0,86,3,8,7.166666666666667,2.4242424242424248,145.35108543907438,8.03225806451613,False,True,False
12,12,0,98,3,7,7.538461538461538,1.4999999999999991,145.35108543907438,7.769230769230769,False,True,False
13,15,0,113,3,6,8.071428571428571,1.1282051282051277,145.35108543907438,8.03225806451613,False,True,False
14,3,0,116,3,5,7.733333333333333,4.261904761904763,145.35108543907438,8.01702786377709,False,True,False
15,16,0,132,3,4,8.25,2.2666666666666666,145.35108543907438,7.882075471698113,False,False,True
16,8,0,140,3,3,8.235294117647058,3.083333333333334,145.35108543907438,7.769230769230769,False,False,True
17,17,1,157,4,2,8.722222222222221,0.764705882352942,136.706548868768,8.368,False,False,True
18,3,1,160,5,1,8.421052631578947,4.444444444444445,123.51343008329661,8.01702786377709,False,False,True
19,6,0,166,5,0,8.3,-0.08771929824561298,110.97992430475563,7.769230769230769,False,False,True
