over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,133.352057583403,8.823170731707316,True,False,False
1,4,0,10,0,18,5.0,0.0,133.352057583403,9.678571428571429,True,False,False
2,11,0,21,0,17,7.0,0.0,133.352057583403,8.823170731707316,True,False,False
3,10,0,31,0,16,7.75,0.0,133.352057583403,9.678571428571429,True,False,False
4,6,0,37,0,15,7.4,0.5833333333333339,133.352057583403,7.920473773265652,True,False,False
5,14,0,51,0,14,8.5,1.5999999999999996,133.352057583403,8.880733944954128,True,False,False
6,9,0,60,0,13,8.571428571428571,1.5,133.352057583403,7.920473773265652,False,True,False
7,8,0,68,0,12,8.5,1.095238095238095,133.352057583403,8.78415300546448,False,True,False
8,6,0,74,0,11,8.222222222222221,1.833333333333334,133.352057583403,8.22972972972973,False,True,False
9,9,1,83,1,10,8.3,-0.5555555555555545,133.07980919733052,7.920473773265652,False,True,False
10,7,0,90,1,9,8.181818181818182,-1.1333333333333337,132.80331851244722,8.22972972972973,False,True,False
11,7,0,97,1,8,8.083333333333334,-1.3484848484848486,132.80331851244722,7.5852272727272725,False,True,False
12,13,0,110,1,7,8.461538461538462,-0.916666666666667,132.80331851244722,8.880733944954128,False,True,False
13,1,2,111,3,6,7.928571428571429,0.5384615384615383,128.6558650731558,8.78415300546448,False,True,False
14,6,0,117,3,5,7.8,-1.9285714285714288,124.5084116338644,7.5852272727272725,False,True,False
15,17,0,134,3,4,8.375,-2.133333333333333,124.5084116338644,9.678571428571429,False,False,True
16,6,0,140,3,3,8.235294117647058,-1.375,124.5084116338644,8.823170731707316,False,False,True
17,5,1,145,4,2,8.055555555555555,1.431372549019608,127.28396262458624,8.78415300546448,False,False,True
18,9,0,154,4,1,8.105263157894736,0.7777777777777786,128.63368032656416,8.823170731707316,False,False,True
19,37,0,191,4,0,9.55,-1.9385964912280693,128.63368032656416,8.78415300546448,False,False,True
