over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,15,0,15,0,19,15.0,0.0,129.5192630231454,8.8,True,False,False
1,7,1,22,1,18,11.0,0.0,133.84815790229254,7.189153439153439,True,False,False
2,9,0,31,1,17,10.333333333333334,0.0,136.81313980539716,8.666666666666666,True,False,False
3,12,0,43,1,16,10.75,-0.5,136.81313980539716,7.382239382239383,True,False,False
4,9,0,52,1,15,10.4,-1.916666666666666,136.81313980539716,9.067415730337078,True,False,False
5,11,0,63,1,14,10.5,-0.40000000000000036,136.81313980539716,7.189153439153439,True,False,False
6,8,0,71,1,13,10.142857142857142,0.16666666666666607,136.81313980539716,7.382239382239383,False,True,False
7,8,1,79,2,12,9.875,-0.8095238095238084,135.47462292065822,7.189153439153439,False,True,False
8,7,0,86,2,11,9.555555555555555,-1.375,137.65176840588356,8.8,False,True,False
9,7,0,93,2,10,9.3,-2.3888888888888884,137.65176840588356,7.382239382239383,False,True,False
10,3,0,96,2,9,8.727272727272727,-2.4666666666666677,137.65176840588356,8.666666666666666,False,True,False
11,4,1,100,3,8,8.333333333333334,-3.0606060606060597,138.58708004064763,9.067415730337078,False,True,False
12,3,1,103,4,7,7.923076923076923,-4.166666666666667,133.74244014446134,7.189153439153439,False,True,False
13,5,0,108,4,6,7.714285714285714,-5.589743589743589,130.38480856160413,8.8,False,True,False
14,14,0,122,4,5,8.133333333333333,-4.714285714285714,130.38480856160413,8.666666666666666,False,True,False
15,18,0,140,4,4,8.75,-1.2999999999999998,130.38480856160413,9.067415730337078,False,False,True
16,5,1,145,5,3,8.529411764705882,3.583333333333334,133.48696903004407,9.558823529411764,False,False,True
17,17,0,162,5,2,9.0,3.3039215686274517,136.24443955905213,8.8,False,False,True
18,18,0,180,5,1,9.473684210526315,3.833333333333334,136.24443955905213,8.666666666666666,False,False,True
19,20,0,200,5,0,10.0,3.359649122807019,136.24443955905213,9.067415730337078,False,False,True
